Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
D. Spence,2022-2023,Tottenham,eng ENG,1. Premier League,0,0,0,0,0,0,0,"61,1",0,0,0,0,0,0,0,0.0,Partite,0,"0,00",0,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,5,9,"55,6",60,4,4,5,"80,0",1,1,"100,0",0,0,"45,5",0,0.0,0.0,0.0,0,0,0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,0
D. Spence,2023-2024,Leeds United,eng ENG,2. Championship,17,11,10,5,2,5,8,"62,5",3,10,4,6,8,25,11,0.0,Partite,9,"2,09",6,0,0,2,0,0,"0,00",0,0,0,0,0,0.0,234,274,"85,4",3373,815,137,151,"90,7",83,91,"91,2",7,18,"38,9",0,0.3,0.2,-0.3,5,17,4,1,15.0,224,50,5,0,1,10,45,0,0,0,0,0
