Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
F. Parisi,2022-2023,Empoli,it ITA,1. Serie A,65,35,37,21,7,30,72,"41,7",42,51,16,35,41,106,91,0.0,Partite,62,"1,97",42,4,7,6,1,8,"0,25",6,0,1,0,1,0.0,1263,1646,"76,7",20129,9462,684,768,"89,1",457,589,"77,6",95,184,"51,6",0,2.0,1.5,-2.0,21,99,35,11,154.0,1305,332,31,1,7,59,300,1,1,0,0,9
F. Parisi,2023-2024,Fiorentina,it ITA,1. Serie A,22,10,8,8,6,12,18,"66,7",6,19,4,15,12,34,20,0.0,Partite,26,"2,33",25,0,0,1,0,2,"0,18",2,0,0,0,0,0.0,582,709,"82,1",9935,3165,285,317,"89,9",244,290,"84,1",47,73,"64,4",1,1.6,0.8,-0.6,11,41,10,3,54.0,605,103,18,1,4,33,85,0,0,0,0,1
