Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
S. Romagnoli,2022-2023,Parma,it ITA,2. Serie B,9,4,5,4,0,5,5,"100,0",0,8,4,4,6,15,16,1.0,Partite,2,"0,36",1,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,242,307,"78,8",4866,1866,64,79,"81,0",152,170,"89,4",24,51,"47,1",0,0.1,0.0,-0.1,1,11,1,0,16.0,290,15,15,0,3,0,0,0,0,0,0,2
S. Romagnoli,2023-2024,Frosinone,it ITA,1. Serie A,22,9,14,7,1,8,11,"72,7",3,28,18,10,22,44,97,0.0,Partite,5,"0,26",5,0,0,0,0,1,"0,05",1,0,0,0,0,0.0,885,1006,"88,0",15767,5672,351,384,"91,4",455,487,"93,4",64,105,"61,0",1,0.4,0.1,+0.6,2,15,0,0,36.0,886,120,59,0,0,0,0,0,0,0,0,0
