Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
K. Amian,2022-2023,Spezia,it ITA,1. Serie A,54,32,33,12,9,24,31,"77,4",7,34,12,22,22,76,87,1.0,Partite,45,"1,71",34,3,2,0,2,3,"0,11",1,0,0,2,0,0.0,830,1110,"74,8",13341,5833,414,481,"86,1",324,419,"77,3",59,131,"45,0",1,2.3,2.2,-1.3,18,80,19,10,102.0,869,238,14,1,2,39,222,2,0,1,0,3
K. Amian,2023-2024,Spezia,it ITA,2. Serie B,42,30,32,9,1,16,21,"76,2",5,26,15,11,23,65,52,1.0,Partite,20,"1,05",14,1,0,0,1,2,"0,11",1,0,0,1,0,0.0,770,961,"80,1",12434,5743,375,420,"89,3",328,387,"84,8",45,108,"41,7",0,0.3,0.8,-0.3,10,76,7,2,91.0,815,143,34,1,1,17,109,0,0,0,0,3
