Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
P. Ceccaroni,2022-2023,Venezia,it ITA,2. Serie B,24,10,16,5,3,14,20,"70,0",6,23,16,7,19,43,75,0.0,Partite,22,"1,11",17,1,0,0,0,2,"0,10",2,0,0,0,0,0.0,1139,1350,"84,4",20601,8473,434,469,"92,5",604,673,"89,7",89,165,"53,9",0,0.4,0.5,-0.4,5,93,6,1,121.0,1285,62,31,0,3,12,31,0,0,0,0,3
P. Ceccaroni,2023-2024,Palermo,it ITA,2. Serie B,20,14,11,9,0,9,19,"47,4",10,33,22,11,21,41,83,1.0,Partite,33,"1,57",28,0,1,0,0,4,"0,19",3,0,1,0,0,0.0,1069,1232,"86,8",19176,7016,417,442,"94,3",572,619,"92,4",75,144,"52,1",2,1.7,2.1,+0.3,10,109,12,6,111.0,1128,101,47,0,2,15,11,0,0,0,0,3
