,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2020-2021,2021-2022,2022-2023,2023-2024,12 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Livorno (4 stagioni),Hellas Verona (3 stagioni),Fiorentina (3 stagioni),Crotone (2 stagioni),Fatih Karagümrük (1 stagione),,Serie A (8 stagioni),Serie B (3 stagioni),Süper Lig (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2012-2013,20,Livorno,it ITA,2. Serie B,3°,18.0,,,,,,,,,,,,,,,,,
2013-2014,21,Livorno,it ITA,1. Serie A,20°,30.0,,,,,,,,,,,,,,,,,Partite
2014-2015,22,Livorno,it ITA,2. Serie B,9°,24.3,,,,,,,,,,,,,,,,,Partite
2015-2016,23,Livorno,it ITA,2. Serie B,20°,31.5,,,,,,,,,,,,,,,,,Partite
2016-2017,24,Crotone,it ITA,1. Serie A,17°,34.4,,48,,,,,,,,,,,91,,,,Partite
2017-2018,25,Crotone,it ITA,1. Serie A,18°,35.9,35,21,28,4,3,13,25,"52,0",12,39,21,18,83,118,276,1,Partite
2018-2019,26,Fiorentina,it ITA,1. Serie A,16°,11.0,13,10,8,3,2,5,9,"55,6",4,12,8,4,21,34,40,0,Partite
2019-2020,27,Fiorentina,it ITA,1. Serie A,10°,9.3,14,8,11,3,0,10,10,"100,0",0,9,5,4,13,27,37,1,Partite
2020-2021,28,Fiorentina,it ITA,1. Serie A,13°,3.0,4,1,1,3,0,1,1,"100,0",0,6,5,1,7,11,15,0,Partite
2020-2021,28,Hellas Verona,it ITA,1. Serie A,10°,19.3,16,12,10,6,0,2,7,"28,6",5,15,8,7,40,56,60,0,Partite
2021-2022,29,Hellas Verona,it ITA,1. Serie A,9°,26.2,32,16,19,10,3,19,33,"57,6",14,13,8,5,50,82,76,1,Partite
2022-2023,30,Hellas Verona,it ITA,1. Serie A,18°,15.7,25,19,15,9,1,13,23,"56,5",10,17,10,7,19,44,55,0,Partite
2023-2024,31,Fatih Karagümrük,tr TUR,1. Süper Lig,16°,18.0,,14,,,,,,,,,,,22,,,,Partite
12 stagioni,5 club,,3 campionati,,276.8,139,149,92,38,9,63,108,"58,3",45,111,65,46,346,372,559,3,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Livorno (4 stagioni),,2 campionati,,103.9,,,,,,,,,,,,,,0,,,
Hellas Verona (3 stagioni),,1 campionato,,61.3,73,47,44,25,4,34,63,"54,0",29,45,26,19,109,182,191,1,
Fiorentina (3 stagioni),,1 campionato,,23.3,31,19,20,9,2,16,20,"80,0",4,27,18,9,41,72,92,1,
Crotone (2 stagioni),,1 campionato,,70.3,35,69,28,4,3,13,25,"52,0",12,39,21,18,174,118,276,1,
Fatih Karagümrük (1 stagione),,1 campionato,,18.0,,14,,,,,,,,,,,22,0,,,
,,,,,,,,,,,,,,,,,,,,,
Serie A (8 stagioni),,,,184.9,139,135,92,38,9,63,108,"58,3",45,111,65,46,324,372,559,3,
Serie B (3 stagioni),,,,73.8,,,,,,,,,,,,,,0,,,
Süper Lig (1 stagione),,,,18.0,,14,,,,,,,,,,,22,0,,,
