Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
S. Dest,2022-2023,Milan,it ITA,1. Serie A,12,6,3,5,4,3,4,"75,0",1,1,0,1,4,16,2,0.0,Partite,11,"3,00",8,2,1,0,0,1,"0,27",1,0,0,0,0,0.0,169,198,"85,4",2535,793,95,102,"93,1",65,73,"89,0",5,12,"41,7",0,0.3,0.2,-0.3,4,15,3,1,14.0,154,44,1,0,1,4,43,0,0,0,0,0
S. Dest,2023-2024,PSV Eindhoven,nl NED,1. Eredivisie,19,14,12,7,0,11,20,"55,0",9,19,3,16,9,28,17,1.0,Partite,55,"3,33",36,1,13,3,0,7,"0,42",6,0,0,0,1,0.0,852,984,"86,6",12442,3272,504,533,"94,6",298,358,"83,2",32,52,"61,5",5,2.6,3.0,+2.4,25,69,30,15,78.0,849,133,13,3,0,58,120,0,0,0,0,2
