Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
P. Lirola,2022-2023,Elche,es ESP,1. La Liga,13,6,9,3,1,8,13,"61,5",5,3,2,1,7,20,16,0.0,Partite,19,"2,72",18,0,1,0,0,0,"0,00",0,0,0,0,0,0.0,240,325,"73,8",3762,1309,135,154,"87,7",79,107,"73,8",16,38,"42,1",0,0.7,0.6,-0.7,6,10,3,2,19.0,260,65,6,0,3,32,59,0,0,0,0,0
P. Lirola,2023-2024,Frosinone,it ITA,1. Serie A,11,5,4,6,1,5,15,"33,3",10,8,0,8,10,21,18,0.0,Partite,12,"1,60",12,0,0,0,0,1,"0,13",1,0,0,0,0,0.0,264,360,"73,3",4263,1352,141,164,"86,0",92,125,"73,6",25,48,"52,1",1,0.8,0.7,+0.2,8,18,10,3,27.0,295,63,3,1,1,16,60,0,0,0,0,2
