Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
C. Smalling,2022-2023,Roma,it ITA,1. Serie A,26,15,16,10,0,13,21,"61,9",8,51,36,15,43,69,123,0.0,Partite,16,"0,51",14,1,0,0,0,1,"0,03",1,0,0,0,0,0.0,1173,1344,"87,3",22956,7520,335,366,"91,5",713,778,"91,6",113,162,"69,8",1,0.4,0.8,+0.6,6,35,3,0,51.0,1315,27,25,1,4,1,2,0,0,0,0,2
C. Smalling,2023-2024,Roma,it ITA,1. Serie A,1,1,1,0,0,1,4,"25,0",3,6,5,1,5,6,6,0.0,Partite,2,"0,50",1,0,0,0,0,1,"0,25",1,0,0,0,0,0.0,185,212,"87,3",3564,1325,58,66,"87,9",114,121,"94,2",12,19,"63,2",0,0.4,0.0,-0.4,1,7,0,0,13.0,208,4,4,0,2,0,0,0,0,0,0,0
