,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2021-2022,2022-2023,2023-2024,3 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Lecce (2 stagioni),Ascoli (1 stagione),,Serie A (2 stagioni),Serie B (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2021-2022,24,Ascoli,it ITA,2. Serie B,6°,20.6,24,18,19,4,1,11,17,"64,7",6,12,5,7,31,55,66,0,Partite
2022-2023,25,Lecce,it ITA,1. Serie A,16°,37.0,40,30,35,5,0,22,36,"61,1",14,45,29,16,36,76,192,0,Partite
2023-2024,26,Lecce,it ITA,1. Serie A,15°,24.6,15,8,11,4,0,4,8,"50,0",4,33,21,12,20,35,101,1,Partite
3 stagioni,2 club,,2 campionati,,82.2,79,56,65,13,1,37,61,"60,7",24,90,55,35,87,166,359,1,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Lecce (2 stagioni),,1 campionato,,61.6,55,38,46,9,0,26,44,"59,1",18,78,50,28,56,111,293,1,
Ascoli (1 stagione),,1 campionato,,20.6,24,18,19,4,1,11,17,"64,7",6,12,5,7,31,55,66,0,
,,,,,,,,,,,,,,,,,,,,,
Serie A (2 stagioni),,,,61.6,55,38,46,9,0,26,44,"59,1",18,78,50,28,56,111,293,1,
Serie B (1 stagione),,,,20.6,24,18,19,4,1,11,17,"64,7",6,12,5,7,31,55,66,0,
