Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
Dodo,2022-2023,Fiorentina,it ITA,1. Serie A,40,22,20,14,6,22,46,"47,8",24,26,2,24,25,65,37,0.0,Partite,65,"2,51",58,2,1,1,1,5,"0,19",5,0,0,0,0,0.0,1222,1504,"81,3",21567,6692,535,596,"89,8",548,657,"83,4",117,191,"61,3",3,2.2,2.0,+0.8,28,93,29,10,141.0,1272,229,21,2,8,61,208,0,0,0,0,3
Dodo,2023-2024,Fiorentina,it ITA,1. Serie A,3,2,1,2,0,1,4,"25,0",3,2,0,2,3,6,6,0.0,Partite,6,"2,02",6,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,152,186,"81,7",2804,957,59,67,"88,1",73,87,"83,9",18,26,"69,2",0,0.7,0.4,-0.7,6,14,6,2,26.0,158,27,4,1,1,8,23,0,0,0,0,1
