,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2020,2021,2022,2023,2023-2024,4 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Bragantino (3 stagioni),Flamengo (1 stagione),Napoli (1 stagione),,Série A (4 stagioni),Serie A (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2020,18,Flamengo,br BRA,1. Série A,1°,12.6,11,9,5,3,3,3,5,"60,0",2,10,10,0,28,39,39,0,Partite
2021,19,Bragantino,br BRA,1. Série A,6°,19.0,16,13,13,3,0,11,13,"84,6",2,22,17,5,22,38,80,1,Partite
2022,20,Bragantino,br BRA,1. Série A,14°,32.0,36,25,27,9,0,20,30,"66,7",10,22,15,7,32,68,112,1,Partite
2023,21,Bragantino,br BRA,1. Série A,6°,9.3,6,5,5,1,0,4,7,"57,1",3,15,10,5,9,15,30,1,Partite
2023-2024,22,Napoli,it ITA,1. Serie A,9°,10.1,14,10,10,3,1,5,10,"50,0",5,11,9,2,7,21,31,0,Partite
4 stagioni,3 club,,2 campionati,,83.0,83,62,60,19,4,43,65,"66,2",22,80,61,19,98,181,292,3,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Bragantino (3 stagioni),,1 campionato,,60.3,58,43,45,13,0,35,50,"70,0",15,59,42,17,63,121,222,3,
Flamengo (1 stagione),,1 campionato,,12.6,11,9,5,3,3,3,5,"60,0",2,10,10,0,28,39,39,0,
Napoli (1 stagione),,1 campionato,,10.1,14,10,10,3,1,5,10,"50,0",5,11,9,2,7,21,31,0,
,,,,,,,,,,,,,,,,,,,,,
Série A (4 stagioni),,,,72.9,69,52,50,16,3,38,55,"69,1",17,69,52,17,91,160,261,3,
Serie A (1 stagione),,,,10.1,14,10,10,3,1,5,10,"50,0",5,11,9,2,7,21,31,0,
