Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
J. Jesus,2022-2023,Napoli,it ITA,1. Serie A,16,11,9,6,1,9,12,"75,0",3,18,11,7,10,26,29,0.0,Partite,13,"1,25",10,0,0,0,1,1,"0,10",1,0,0,0,0,0.0,669,742,"90,2",12151,4256,252,265,"95,1",356,387,"92,0",50,67,"74,6",0,0.1,0.3,-0.1,2,45,1,0,55.0,703,38,30,1,0,0,7,0,0,0,0,1
J. Jesus,2023-2024,Napoli,it ITA,1. Serie A,24,11,18,5,1,13,18,"72,2",5,13,6,7,10,34,49,0.0,Partite,5,"0,34",4,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,999,1104,"90,5",18916,6052,326,351,"92,9",563,600,"93,8",96,130,"73,8",0,0.2,0.6,-0.2,3,47,0,0,47.0,1053,49,32,0,3,0,12,0,0,0,0,2
