,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2012-2013,2013-2014,2013-2014,2013-2014,2014-2015,2015-2016,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2022-2023,2023-2024,12 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Galatasaray (5 stagioni),Hellas Verona (4 stagioni),Dortmund II (2 stagioni),Genoa (1 stagione),Sampdoria (1 stagione),Fatih Karagümrük (1 stagione),Dortmund (1 stagione),,Süper Lig (6 stagioni),Serie A (5 stagioni),3. Liga (2 stagioni),Bundesliga (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2012-2013,17,Dortmund II,de GER,3. 3. Liga,16°,15.0,,,,,,,,,,,,,,,,,Partite
2013-2014,18,Dortmund II,de GER,3. 3. Liga,14°,6.4,,,,,,,,,,,,,,,,,Partite
2013-2014,18,Dortmund,de GER,1. Bundesliga,2°,0.0,,,,,,,,,,,,,,,,,Partite
2013-2014,18,Galatasaray,tr TUR,1. Süper Lig,2°,1.1,,,,,,,,,,,,,,,,,Partite
2014-2015,19,Galatasaray,tr TUR,1. Süper Lig,1°,10.4,,,,,,,,,,,,,,,,,Partite
2015-2016,20,Galatasaray,tr TUR,1. Süper Lig,6°,6.4,,,,,,,,,,,,,,,,,Partite
2017-2018,22,Galatasaray,tr TUR,1. Süper Lig,1°,0.2,,0,,,,,,,,,,,0,,,,Partite
2018-2019,23,Genoa,it ITA,1. Serie A,17°,9.3,18,13,13,3,2,9,16,"56,3",7,9,7,2,18,36,34,0,Partite
2019-2020,24,Hellas Verona,it ITA,1. Serie A,9°,30.4,39,25,22,15,2,19,29,"65,5",10,45,39,6,55,94,131,1,Partite
2020-2021,25,Hellas Verona,it ITA,1. Serie A,10°,19.6,20,10,10,9,1,4,9,"44,4",5,27,21,6,70,90,87,0,Partite
2021-2022,26,Hellas Verona,it ITA,1. Serie A,9°,26.8,32,18,19,11,2,16,32,"50,0",16,27,21,6,69,101,110,1,Partite
2022-2023,27,Hellas Verona,it ITA,1. Serie A,18°,11.1,10,6,1,8,1,4,7,"57,1",3,24,15,9,30,40,46,0,Partite
2022-2023,27,Sampdoria,it ITA,1. Serie A,20°,8.6,10,8,6,4,0,6,9,"66,7",3,10,5,5,11,21,46,0,Partite
2023-2024,28,Fatih Karagümrük,tr TUR,1. Süper Lig,16°,0.1,,0,,,,,,,,,,,1,,,,Partite
12 stagioni,7 club,,4 campionati,,145.5,129,80,71,50,8,58,102,"56,9",44,142,108,34,254,382,454,2,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Galatasaray (5 stagioni),,1 campionato,,18.2,,0,,,,,,,,,,,0,0,,,
Hellas Verona (4 stagioni),,1 campionato,,87.9,101,59,52,43,6,43,77,"55,8",34,123,96,27,224,325,374,2,
Dortmund II (2 stagioni),,1 campionato,,21.4,,,,,,,,,,,,,,0,,,
Genoa (1 stagione),,1 campionato,,9.3,18,13,13,3,2,9,16,"56,3",7,9,7,2,18,36,34,0,
Sampdoria (1 stagione),,1 campionato,,8.6,10,8,6,4,0,6,9,"66,7",3,10,5,5,11,21,46,0,
Fatih Karagümrük (1 stagione),,1 campionato,,0.1,,0,,,,,,,,,,,1,0,,,
Dortmund (1 stagione),,1 campionato,,0.0,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,
Süper Lig (6 stagioni),,,,18.3,,0,,,,,,,,,,,1,0,,,
Serie A (5 stagioni),,,,105.8,129,80,71,50,8,58,102,"56,9",44,142,108,34,253,382,454,2,
3. Liga (2 stagioni),,,,21.4,,,,,,,,,,,,,,0,,,
Bundesliga (1 stagione),,,,0.0,,,,,,,,,,,,,,0,,,
