Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
K. Gunter,2022-2023,Hellas Verona,it ITA,1. Serie A,10,6,1,8,1,4,7,"57,1",3,24,15,9,30,40,46,0.0,Partite,13,"1,17",10,1,0,0,0,1,"0,09",0,0,0,1,0,0.0,323,422,"76,5",6871,3172,102,126,"81,0",160,183,"87,4",58,101,"57,4",0,0.9,0.3,-0.9,8,31,1,1,36.0,400,21,20,0,3,3,1,0,0,0,0,1
K. Gunter,2023-2024,Fatih Karagümrük,tr TUR,1. Süper Lig,,0,,,,,,,,,,,1,,,,Partite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,
