,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2012-2013,2013-2014,2013-2014,2013-2014,2014-2015,2015-2016,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2022-2023,2023-2024,12 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Galatasaray (5 stagioni),Hellas Verona (4 stagioni),Dortmund II (2 stagioni),Genoa (1 stagione),Sampdoria (1 stagione),Fatih Karagümrük (1 stagione),Dortmund (1 stagione),,Süper Lig (6 stagioni),Serie A (5 stagioni),3. Liga (2 stagioni),Bundesliga (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2012-2013,17,Dortmund II,de GER,3. 3. Liga,16°,15.0,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2013-2014,18,Dortmund II,de GER,3. 3. Liga,14°,6.4,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2013-2014,18,Dortmund,de GER,1. Bundesliga,2°,0.0,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2013-2014,18,Galatasaray,tr TUR,1. Süper Lig,2°,1.1,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2014-2015,19,Galatasaray,tr TUR,1. Süper Lig,1°,10.4,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2015-2016,20,Galatasaray,tr TUR,1. Süper Lig,6°,6.4,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2017-2018,22,Galatasaray,tr TUR,1. Süper Lig,1°,0.2,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2018-2019,23,Genoa,it ITA,1. Serie A,17°,9.3,298,358,"83,2",5969,2206,116,131,"88,5",134,149,"89,9",44,69,"63,8",0,0.5,0.3,-0.5,6,23,3,1,20,Partite
2019-2020,24,Hellas Verona,it ITA,1. Serie A,9°,30.4,1178,1383,"85,2",22377,8937,430,484,"88,8",598,659,"90,7",128,196,"65,3",0,0.2,0.2,-0.2,2,57,4,1,86,Partite
2020-2021,25,Hellas Verona,it ITA,1. Serie A,10°,19.6,973,1107,"87,9",19841,7074,262,303,"86,5",587,627,"93,6",114,155,"73,5",2,0.5,0.2,+1.5,6,42,1,0,77,Partite
