,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2019,2020,2021,2021-2022,2022-2023,2023-2024,2023-2024,5 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,New England (3 stagioni),Club Brugge (3 stagioni),Inter (1 stagione),,MLS (3 stagioni),First Division A (3 stagioni),Serie A (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2019,19,New England,us USA,1. MLS,14°,4.4,6,1,2,2,2,4,8,"50,0",4,2,1,1,1,7,3,0,Partite
2020,20,New England,us USA,1. MLS,14°,12.1,22,10,8,10,4,6,16,"37,5",10,19,2,17,9,31,5,0,Partite
2021,21,New England,us USA,1. MLS,1°,19.4,29,15,10,13,6,9,20,"45,0",11,21,2,19,7,36,19,0,Partite
2021-2022,22,Club Brugge,be BEL,1. First Division A,2°,8.1,18,9,11,6,1,7,11,"63,6",4,9,1,8,5,23,8,1,Partite
2022-2023,23,Club Brugge,be BEL,1. Pro League A,4°,18.0,23,14,14,8,1,9,17,"52,9",8,18,3,15,10,33,12,0,Partite
2023-2024,24,Club Brugge,be BEL,1. Pro League A,3°,9.2,10,6,6,1,3,5,16,"31,3",11,13,0,13,6,16,8,1,Partite
2023-2024,24,Inter,it ITA,1. Serie A,1°,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partite
5 stagioni,3 club,,3 campionati,,71.5,108,55,51,40,17,40,88,"45,5",48,82,9,73,38,146,55,2,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
New England (3 stagioni),,1 campionato,,35.8,57,26,20,25,12,19,44,"43,2",25,42,5,37,17,74,27,0,
Club Brugge (3 stagioni),,1 campionato,,35.3,51,29,31,15,5,21,44,"47,7",23,40,4,36,21,72,28,2,
Inter (1 stagione),,1 campionato,,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,
MLS (3 stagioni),,,,35.8,57,26,20,25,12,19,44,"43,2",25,42,5,37,17,74,27,0,
First Division A (3 stagioni),,,,35.3,51,29,31,15,5,21,44,"47,7",23,40,4,36,21,72,28,2,
Serie A (1 stagione),,,,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
