Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
S. Kalaj,2022-2023,Stuttgart,de GER,1. Bundesliga,3,2,0,1,2,1,3,"33,3",2,1,0,1,0,3,0,0.0,Partite,9,"3,48",9,0,0,0,0,3,"1,16",3,0,0,0,0,0.0,40,63,"63,5",689,172,19,30,"63,3",14,22,"63,6",4,5,"80,0",3,0.6,0.3,+2.4,6,3,0,0,4.0,60,3,0,1,1,0,0,0,0,0,0,0
S. Kalaj,2023-2024,Wolves,eng ENG,1. Premier League,6,2,3,2,1,1,2,"50,0",1,3,0,3,1,7,6,0.0,Partite,5,"2,71",5,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,38,60,"63,3",507,130,22,33,"66,7",10,16,"62,5",2,5,"40,0",0,1.0,0.3,-1.0,4,1,2,0,5.0,59,1,0,0,0,1,0,0,0,0,0,0
