Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
F. Centonze,2022-2023,Metz,fr FRA,2. Ligue 2,2,1,2,0,0,2,4,"50,0",2,3,1,2,5,7,1,0.0,Partite,8,"4,68",5,1,1,1,0,1,"0,58",0,0,1,0,0,0.0,83,109,"76,1",1560,570,25,29,"86,2",51,62,"82,3",5,15,"33,3",0,0.3,0.3,-0.3,3,6,4,3,12.0,87,22,3,0,0,12,19,0,0,0,0,0
F. Centonze,2023-2024,Nantes,fr FRA,1. Ligue 1,2,1,2,0,0,2,3,"66,7",1,2,1,1,0,2,1,0.0,Partite,0,"0,00",0,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,37,51,"72,5",640,242,15,20,"75,0",16,21,"76,2",5,8,"62,5",0,0.0,0.2,0.0,0,1,3,3,1.0,45,6,0,0,0,7,6,0,0,0,0,0
