,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2020-2021,2021-2022,2022-2023,2022-2023,2023-2024,2023-2024,4 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Udinese (2 stagioni),Atalanta (1 stagione),Rennes (1 stagione),Torino (1 stagione),Schalke 04 (1 stagione),,Serie A (3 stagioni),Ligue 1 (1 stagione),2. Bundesliga (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2020-2021,18,Rennes,fr FRA,1. Ligue 1,6°,6.2,321,407,"78,9",5010,1775,177,198,"89,4",126,160,"78,8",17,37,"45,9",0,0.2,0.8,-0.2,2,20,6,4,24,Partite
2021-2022,19,Udinese,it ITA,1. Serie A,12°,8.6,167,236,"70,8",2349,827,103,120,"85,8",50,66,"75,8",6,14,"42,9",0,0.2,0.2,-0.2,6,9,7,1,17,Partite
2022-2023,20,Udinese,it ITA,1. Serie A,12°,1.0,22,32,"68,8",322,140,13,14,"92,9",7,10,"70,0",1,6,"16,7",0,0.2,0.0,-0.2,2,2,1,0,4,Partite
2022-2023,20,Atalanta,it ITA,1. Serie A,5°,7.1,243,322,"75,5",3511,1451,138,158,"87,3",86,116,"74,1",11,25,"44,0",3,1.6,1.3,+1.4,11,27,9,4,33,Partite
2023-2024,21,Torino,it ITA,1. Serie A,10°,2.0,68,92,"73,9",1009,330,38,42,"90,5",22,32,"68,8",5,9,"55,6",0,0.1,0.1,-0.1,1,3,3,1,6,Partite
2023-2024,21,Schalke 04,de GER,2. 2. Bundesliga,13°,1.3,43,52,"82,7",722,250,20,22,"90,9",21,22,"95,5",2,4,"50,0",0,0.1,0.2,-0.1,2,8,0,0,6,Partite
4 stagioni,5 club,,3 campionati,,26.2,864,1141,"75,7",12923,4773,489,554,"88,3",312,406,"76,8",42,95,"44,2",3,2.4,2.6,+0.6,24,69,26,10,90,
,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
Udinese (2 stagioni),,1 campionato,,9.6,189,268,"70,5",2671,967,116,134,"86,6",57,76,"75,0",7,20,"35,0",0,0.4,0.3,-0.4,8,11,8,1,21,
Atalanta (1 stagione),,1 campionato,,7.1,243,322,"75,5",3511,1451,138,158,"87,3",86,116,"74,1",11,25,"44,0",3,1.6,1.3,+1.4,11,27,9,4,33,
Rennes (1 stagione),,1 campionato,,6.2,321,407,"78,9",5010,1775,177,198,"89,4",126,160,"78,8",17,37,"45,9",0,0.2,0.8,-0.2,2,20,6,4,24,
Torino (1 stagione),,1 campionato,,2.0,68,92,"73,9",1009,330,38,42,"90,5",22,32,"68,8",5,9,"55,6",0,0.1,0.1,-0.1,1,3,3,1,6,
Schalke 04 (1 stagione),,1 campionato,,1.3,43,52,"82,7",722,250,20,22,"90,9",21,22,"95,5",2,4,"50,0",0,0.1,0.2,-0.1,2,8,0,0,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A (3 stagioni),,,,18.8,500,682,"73,3",7191,2748,292,334,"87,4",165,224,"73,7",23,54,"42,6",3,2.1,1.6,+0.9,20,41,20,6,60,
Ligue 1 (1 stagione),,,,6.2,321,407,"78,9",5010,1775,177,198,"89,4",126,160,"78,8",17,37,"45,9",0,0.2,0.8,-0.2,2,20,6,4,24,
2. Bundesliga (1 stagione),,,,1.3,43,52,"82,7",722,250,20,22,"90,9",21,22,"95,5",2,4,"50,0",0,0.1,0.2,-0.1,2,8,0,0,6,
