Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
B. Soppy,2022-2023,Udinese,it ITA,1. Serie A,1,1,0,1,0,0,0,"33,3",0,4,0,4,1,2,1,0.0,Partite,4,"4,00",2,1,1,0,0,0,"0,00",0,0,0,0,0,0.0,22,32,"68,8",322,140,13,14,"92,9",7,10,"70,0",1,6,"16,7",0,0.2,0.0,-0.2,2,2,1,0,4.0,29,2,0,0,0,1,2,0,0,0,0,1
B. Soppy,2023-2024,Torino,it ITA,1. Serie A,2,2,1,1,0,2,6,"33,3",4,2,0,2,0,2,3,1.0,Partite,3,"1,52",1,0,0,1,0,0,"0,00",0,0,0,0,0,0.0,68,92,"73,9",1009,330,38,42,"90,5",22,32,"68,8",5,9,"55,6",0,0.1,0.1,-0.1,1,3,3,1,6.0,67,25,4,0,0,3,21,0,0,0,0,0
