Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
F. Fazio,2022-2023,Salernitana,it ITA,1. Serie A,15,12,8,7,0,4,11,"36,4",7,9,4,5,28,43,61,0.0,Partite,12,"1,00",7,1,0,0,0,0,"0,00",0,0,0,0,0,0.0,410,536,"76,5",7740,3216,139,170,"81,8",214,250,"85,6",47,94,"50,0",0,0.1,0.1,-0.1,3,24,3,0,40.0,503,33,18,0,8,4,15,0,0,0,0,0
F. Fazio,2023-2024,Salernitana,it ITA,1. Serie A,11,8,9,2,0,4,9,"44,4",5,16,13,3,8,19,63,0.0,Partite,7,"0,76",6,0,0,0,0,1,"0,11",1,0,0,0,0,0.0,262,346,"75,7",4843,1965,106,125,"84,8",123,148,"83,1",30,59,"50,8",0,0.1,0.3,-0.1,2,14,1,0,17.0,317,28,19,0,0,0,7,0,0,0,0,1
