,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2018-2019,2019-2020,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,7 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Fiorentina (5 stagioni),Foggia (1 stagione),Salernitana (1 stagione),SPAL (1 stagione),Ascoli (1 stagione),,Serie A (5 stagioni),Serie B (3 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2018-2019,19,Foggia,it ITA,2. Serie B,17°,26.0,28,19,18,7,3,14,29,"48,3",15,23,13,10,37,65,125,0,Partite
2019-2020,20,Fiorentina,it ITA,1. Serie A,10°,2.6,2,2,2,0,0,2,3,"66,7",1,1,0,1,2,4,7,0,Partite
2019-2020,20,Ascoli,it ITA,2. Serie B,14°,9.5,19,13,14,5,0,9,12,"75,0",3,14,10,4,16,35,61,2,Partite
2020-2021,21,SPAL,it ITA,2. Serie B,9°,23.5,21,14,12,8,1,11,17,"64,7",6,26,12,14,30,51,71,1,Partite
2021-2022,22,Salernitana,it ITA,1. Serie A,17°,23.4,38,21,23,11,4,19,33,"57,6",14,18,8,10,22,60,67,0,Partite
2022-2023,23,Fiorentina,it ITA,1. Serie A,8°,5.6,9,4,6,3,0,6,9,"66,7",3,5,3,2,11,20,15,1,Partite
2023-2024,24,Fiorentina,it ITA,1. Serie A,7°,14.9,5,4,5,0,0,5,10,"50,0",5,18,9,9,21,26,40,0,Partite
7 stagioni,5 club,,2 campionati,,105.6,122,77,80,34,8,66,113,"58,4",47,105,55,50,139,261,386,4,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Fiorentina (5 stagioni),,1 campionato,,23.2,16,10,13,3,0,13,22,"59,1",9,24,12,12,34,50,62,1,
Foggia (1 stagione),,1 campionato,,26.0,28,19,18,7,3,14,29,"48,3",15,23,13,10,37,65,125,0,
Salernitana (1 stagione),,1 campionato,,23.4,38,21,23,11,4,19,33,"57,6",14,18,8,10,22,60,67,0,
SPAL (1 stagione),,1 campionato,,23.5,21,14,12,8,1,11,17,"64,7",6,26,12,14,30,51,71,1,
Ascoli (1 stagione),,1 campionato,,9.5,19,13,14,5,0,9,12,"75,0",3,14,10,4,16,35,61,2,
,,,,,,,,,,,,,,,,,,,,,
Serie A (5 stagioni),,,,46.5,54,31,36,14,4,32,55,"58,2",23,42,20,22,56,110,129,1,
Serie B (3 stagioni),,,,59.0,68,46,44,20,4,34,58,"58,6",24,63,35,28,83,151,257,3,
