Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
R. Becao,2022-2023,Udinese,it ITA,1. Serie A,70,36,50,17,3,40,53,"75,5",13,44,24,20,26,96,68,2.0,Partite,29,"1,05",20,4,0,2,2,1,"0,04",1,0,0,0,0,0.0,1089,1400,"77,8",20616,8692,425,477,"89,1",524,626,"83,7",128,239,"53,6",1,0.6,0.9,+0.4,10,77,5,2,98.0,1181,216,68,1,10,19,148,0,0,0,0,3
R. Becao,2023-2024,Fenerbahçe,tr TUR,1. Süper Lig,,2,,,,,,,,,,,6,,,,Partite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,
