Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
M. Erlic,2022-2023,Sassuolo,it ITA,1. Serie A,27,16,18,8,1,10,23,"43,5",13,36,23,13,31,58,120,1.0,Partite,10,"0,39",8,0,0,0,1,0,"0,00",0,0,0,0,0,0.0,1111,1295,"85,8",22928,7861,323,360,"89,7",609,665,"91,6",168,245,"68,6",0,0.2,0.6,-0.2,2,48,3,0,65.0,1236,57,53,2,20,2,4,0,0,0,0,2
M. Erlic,2023-2024,Sassuolo,it ITA,1. Serie A,27,15,21,4,2,15,22,"68,2",7,20,11,9,21,48,91,1.0,Partite,10,"0,50",7,1,0,1,0,1,"0,05",0,1,0,0,0,0.0,726,889,"81,7",14824,5273,229,266,"86,1",393,439,"89,5",101,175,"57,7",0,0.0,0.3,0.0,0,56,2,0,55.0,837,51,41,0,11,3,3,0,0,0,0,1
