,SCA,Tipologie di SCA,GCA,Tipologie di GCA,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite,2020-2021,2021-2022,2022-2023,2023-2024,4 stagioni,,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite,Bologna (1 stagione),Genoa (1 stagione),Juventus (1 stagione),Empoli (1 stagione),,Serie A (3 stagioni),Serie B (1 stagione)
,SCA,Tipologie di SCA,GCA,Tipologie di GCA,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite
2020-2021,20,Empoli,it ITA,2. Serie B,1°,1.7,3,"1,78",1,1,0,0,1,0,0,"0,00",0,0,0,0,0,0,Partite
2021-2022,21,Genoa,it ITA,1. Serie A,19°,19.9,39,"1,96",30,3,2,1,3,0,5,"0,25",5,0,0,0,0,0,Partite
2022-2023,22,Bologna,it ITA,1. Serie A,9°,24.1,55,"2,28",43,4,4,2,2,0,7,"0,29",7,0,0,0,0,0,Partite
2023-2024,23,Juventus,it ITA,1. Serie A,2°,16.9,46,"2,71",35,1,4,2,3,1,5,"0,30",5,0,0,0,0,0,Partite
4 stagioni,4 club,,2 campionati,,62.6,143,"2,28",109,9,10,5,9,1,17,"0,27",17,0,0,0,0,0,
,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite
Bologna (1 stagione),,1 campionato,,24.1,55,"2,28",43,4,4,2,2,0,7,"0,29",7,0,0,0,0,0,
Genoa (1 stagione),,1 campionato,,19.9,39,"1,96",30,3,2,1,3,0,5,"0,25",5,0,0,0,0,0,
Juventus (1 stagione),,1 campionato,,16.9,46,"2,71",35,1,4,2,3,1,5,"0,30",5,0,0,0,0,0,
Empoli (1 stagione),,1 campionato,,1.7,3,"1,78",1,1,0,0,1,0,0,"0,00",0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,
Serie A (3 stagioni),,,,60.9,140,"2,30",108,8,10,5,8,1,17,"0,28",17,0,0,0,0,0,
Serie B (1 stagione),,,,1.7,3,"1,78",1,1,0,0,1,0,0,"0,00",0,0,0,0,0,0,
