,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2014-2015,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,10 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Napoli (6 stagioni),Empoli (4 stagioni),Pro Vercelli (1 stagione),Crotone (1 stagione),,Serie A (9 stagioni),Serie B (2 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2014-2015,17,Napoli,it ITA,1. Serie A,5°,0.1,,,,,,,,,,,,,,,,,Partite
2016-2017,19,Pro Vercelli,it ITA,2. Serie B,17°,30.0,,,,,,,,,,,,,,,,,Partite
2017-2018,20,Empoli,it ITA,2. Serie B,1°,22.4,,0,,,,,,,,,,,0,,,,Partite
2018-2019,21,Napoli,it ITA,1. Serie A,2°,8.1,8,6,5,2,1,2,5,"40,0",3,7,3,4,13,21,30,0,Partite
2019-2020,22,Napoli,it ITA,1. Serie A,7°,5.9,12,9,7,3,2,6,9,"66,7",3,5,3,2,6,18,16,0,Partite
2020-2021,23,Crotone,it ITA,1. Serie A,19°,20.9,38,20,28,8,2,16,27,"59,3",11,17,7,10,27,65,74,1,Partite
2021-2022,24,Empoli,it ITA,1. Serie A,14°,21.8,29,17,17,10,2,10,20,"50,0",10,32,26,6,45,74,132,0,Partite
2022-2023,25,Empoli,it ITA,1. Serie A,14°,34.8,33,18,24,8,1,9,20,"45,0",11,54,42,12,43,76,163,1,Partite
2023-2024,26,Empoli,it ITA,1. Serie A,13°,26.0,28,18,20,6,2,13,20,"65,0",7,32,27,5,18,46,104,1,Partite
10 stagioni,4 club,,2 campionati,,169.9,148,88,101,37,10,56,101,"55,4",45,147,108,39,152,300,519,3,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Napoli (6 stagioni),,1 campionato,,14.0,20,15,12,5,3,8,14,"57,1",6,12,6,6,19,39,46,0,
Empoli (4 stagioni),,2 campionati,,105.0,90,53,61,24,5,32,60,"53,3",28,118,95,23,106,196,399,2,
Pro Vercelli (1 stagione),,1 campionato,,30.0,,,,,,,,,,,,,,0,,,
Crotone (1 stagione),,1 campionato,,20.9,38,20,28,8,2,16,27,"59,3",11,17,7,10,27,65,74,1,
,,,,,,,,,,,,,,,,,,,,,
Serie A (9 stagioni),,,,117.5,148,88,101,37,10,56,101,"55,4",45,147,108,39,152,300,519,3,
Serie B (2 stagioni),,,,52.4,,0,,,,,,,,,,,0,0,,,
