,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2020-2021,2021-2022,2022-2023,2023-2024,5 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Milan (4 stagioni),Lyon (1 stagione),,Serie A (4 stagioni),Ligue 1 (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2020-2021,20,Milan,it ITA,1. Serie A,2°,8.1,18,14,11,6,1,10,14,"71,4",4,9,3,6,19,37,20,0,Partite
2021-2022,21,Milan,it ITA,1. Serie A,1°,21.6,61,36,36,21,4,17,22,"77,3",5,36,15,21,26,87,54,0,Partite
2022-2023,22,Milan,it ITA,1. Serie A,4°,28.3,57,39,33,21,3,28,42,"66,7",14,41,17,24,41,98,56,1,Partite
2023-2024,23,Milan,it ITA,1. Serie A,3°,1.2,4,0,2,2,0,0,1,"0,0",1,3,2,1,1,5,6,1,Partite
5 stagioni,2 club,,2 campionati,,59.2,140,89,82,50,8,55,79,"69,6",24,89,37,52,87,227,136,2,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Milan (4 stagioni),,1 campionato,,59.2,140,89,82,50,8,55,79,"69,6",24,89,37,52,87,227,136,2,
Lyon (1 stagione),,1 campionato,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,
Serie A (4 stagioni),,,,59.2,140,89,82,50,8,55,79,"69,6",24,89,37,52,87,227,136,2,
Ligue 1 (1 stagione),,,,,,,,,,,,,,,,,,0,,,
