,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2021,2021,2022,2022-2023,2023-2024,2023-2024,3 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Hellas Verona (2 stagioni),Djurgården (2 stagioni),Vasalund (1 stagione),Atalanta (1 stagione),,Serie A (2 stagioni),Allsvenskan (2 stagioni),Superettan (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2021,22,Vasalund,se SWE,2. Superettan,15°,12.0,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2021,22,Djurgården,se SWE,1. Allsvenskan,3°,0.4,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2022,23,Djurgården,se SWE,1. Allsvenskan,2°,14.2,,,,,,,,,,,,,,,1,,,,,,,,,Partite
2022-2023,23,Hellas Verona,it ITA,1. Serie A,18°,29.0,775,1031,"75,2",16071,6179,206,269,"76,6",449,532,"84,4",108,183,"59,0",0,0.1,0.2,-0.1,2,41,3,1,54,Partite
2023-2024,24,Hellas Verona,it ITA,1. Serie A,17°,9.6,324,394,"82,2",6945,2807,83,103,"80,6",192,210,"91,4",47,69,"68,1",0,0.0,0.1,0.0,0,21,0,0,26,Partite
2023-2024,24,Atalanta,it ITA,1. Serie A,6°,1.1,40,43,"93,0",911,174,4,4,"100,0",31,33,"93,9",4,5,"80,0",0,0.0,0.0,0.0,0,0,0,0,4,Partite
3 stagioni,4 club,,3 campionati,,66.2,1139,1468,"77,6",23927,9160,293,376,"77,9",672,775,"86,7",159,257,"61,9",1,0.1,0.3,+0.9,2,62,3,1,84,
,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
Hellas Verona (2 stagioni),,1 campionato,,38.6,1099,1425,"77,1",23016,8986,289,372,"77,7",641,742,"86,4",155,252,"61,5",0,0.1,0.2,-0.1,2,62,3,1,80,
Djurgården (2 stagioni),,1 campionato,,14.5,,,,,,,,,,,,,,,1,,,,,,,,,
Vasalund (1 stagione),,1 campionato,,12.0,,,,,,,,,,,,,,,0,,,,,,,,,
Atalanta (1 stagione),,1 campionato,,1.1,40,43,"93,0",911,174,4,4,"100,0",31,33,"93,9",4,5,"80,0",0,0.0,0.0,0.0,0,0,0,0,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A (2 stagioni),,,,39.6,1139,1468,"77,6",23927,9160,293,376,"77,9",672,775,"86,7",159,257,"61,9",0,0.1,0.3,-0.1,2,62,3,1,84,
Allsvenskan (2 stagioni),,,,14.5,,,,,,,,,,,,,,,1,,,,,,,,,
Superettan (1 stagione),,,,12.0,,,,,,,,,,,,,,,0,,,,,,,,,
