,SCA,Tipologie di SCA,GCA,Tipologie di GCA,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite,2021,2021,2022,2022-2023,2023-2024,2023-2024,3 stagioni,,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite,Hellas Verona (2 stagioni),Djurgården (2 stagioni),Vasalund (1 stagione),Atalanta (1 stagione),,Serie A (2 stagioni),Allsvenskan (2 stagioni),Superettan (1 stagione)
,SCA,Tipologie di SCA,GCA,Tipologie di GCA,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite
2021,22,Vasalund,se SWE,2. Superettan,15°,12.0,,,,,,,,,,,,,,,,,Partite
2021,22,Djurgården,se SWE,1. Allsvenskan,3°,0.4,,,,,,,,,,,,,,,,,Partite
2022,23,Djurgården,se SWE,1. Allsvenskan,2°,14.2,,,,,,,,,,,,,,,,,Partite
2022-2023,23,Hellas Verona,it ITA,1. Serie A,18°,29.0,18,"0,62",15,1,0,0,0,2,0,"0,00",0,0,0,0,0,0,Partite
2023-2024,24,Hellas Verona,it ITA,1. Serie A,17°,9.6,3,"0,31",3,0,0,0,0,0,0,"0,00",0,0,0,0,0,0,Partite
2023-2024,24,Atalanta,it ITA,1. Serie A,6°,1.1,0,"0,00",0,0,0,0,0,0,0,"0,00",0,0,0,0,0,0,Partite
3 stagioni,4 club,,3 campionati,,66.2,21,"0,53",18,1,0,0,0,2,0,"0,00",0,0,0,0,0,0,
,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite
Hellas Verona (2 stagioni),,1 campionato,,38.6,21,"0,54",18,1,0,0,0,2,0,"0,00",0,0,0,0,0,0,
Djurgården (2 stagioni),,1 campionato,,14.5,,,,,,,,,,,,,,,,,
Vasalund (1 stagione),,1 campionato,,12.0,,,,,,,,,,,,,,,,,
Atalanta (1 stagione),,1 campionato,,1.1,0,"0,00",0,0,0,0,0,0,0,"0,00",0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,
Serie A (2 stagioni),,,,39.6,21,"0,53",18,1,0,0,0,2,0,"0,00",0,0,0,0,0,0,
Allsvenskan (2 stagioni),,,,14.5,,,,,,,,,,,,,,,,,
Superettan (1 stagione),,,,12.0,,,,,,,,,,,,,,,,,
