Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
J. Lucumi,2022-2023,Genk,be BEL,1. Pro League A,6,3,3,3,0,4,5,"80,0",1,8,5,3,6,12,6,0.0,Partite,1,"0,33",1,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,153,168,"91,1",3188,1247,45,48,"93,8",86,92,"93,5",21,26,"80,8",0,0.0,0.1,0.0,0,11,2,0,15.0,157,11,11,1,3,0,0,0,0,0,0,0
J. Lucumi,2023-2024,Bologna,it ITA,1. Serie A,34,22,22,12,0,22,27,"81,5",5,15,7,8,4,38,40,0.0,Partite,9,"0,68",8,0,0,0,0,1,"0,08",0,0,0,1,0,0.0,920,992,"92,7",16660,5250,364,383,"95,0",457,474,"96,4",84,108,"77,8",0,0.3,0.2,-0.3,3,54,2,0,50.0,944,48,26,0,8,0,12,0,0,0,0,0
