Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
P. Stojanovic,2022-2023,Empoli,it ITA,1. Serie A,42,22,28,10,4,26,43,"60,5",17,17,5,12,11,53,55,0.0,Partite,49,"2,88",34,7,3,2,1,3,"0,18",3,0,0,0,0,0.0,821,1029,"79,8",14171,5058,410,466,"88,0",308,370,"83,2",89,145,"61,4",1,1.0,1.2,0.0,19,58,19,6,91.0,831,197,20,3,27,35,176,1,0,1,0,1
P. Stojanovic,2023-2024,Sampdoria,it ITA,2. Serie B,22,13,16,5,1,16,27,"59,3",11,16,3,13,12,34,25,0.0,Partite,29,"2,55",23,1,2,2,1,0,"0,00",0,0,0,0,0,0.0,502,656,"76,5",9575,2644,213,245,"86,9",220,275,"80,0",63,108,"58,3",0,1.8,1.1,-1.8,12,45,11,4,51.0,528,124,20,0,11,35,103,1,0,1,0,4
