Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
G. Scalvini,2022-2023,Atalanta,it ITA,1. Serie A,54.0,29.0,30.0,18.0,6.0,29.0,55,"52,7",26.0,36.0,13.0,23.0,56.0,110.0,57.0,2.0,Partite,33,"1,27",29.0,1.0,2.0,0.0,1.0,5,"0,19",5.0,0.0,0.0,0.0,0.0,0.0,1205.0,1486,"81,1",19877.0,8249.0,613.0,687,"89,2",476.0,545,"87,3",90.0,184,"48,9",2.0,0.4,0.8,1.6,9.0,133.0,14.0,2.0,158.0,1443.0,40.0,29.0,1.0,21.0,8.0,11.0,0.0,0.0,0.0,0.0,3.0
G. Scalvini,2023-2024,Atalanta,it ITA,1. Serie A,45.0,29.0,25.0,16.0,4.0,17.0,29,"58,6",12.0,41.0,15.0,26.0,45.0,90.0,56.0,0.0,Partite,33,"1,54",27.0,0.0,0.0,0.0,1.0,8,"0,37",7.0,0.0,0.0,1.0,0.0,0.0,945.0,1173,"80,6",15481.0,5954.0,458.0,519,"88,2",416.0,483,"86,1",54.0,123,"43,9",3.0,1.0,1.1,2.0,9.0,68.0,11.0,2.0,83.0,1125.0,42.0,26.0,1.0,6.0,4.0,16.0,0.0,0.0,0.0,0.0,6.0
