,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,17 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Milan (5 stagioni),Wolfsburg (3 stagioni),Lille (2 stagioni),Palermo (2 stagioni),Fenerbahçe (2 stagioni),Sevilla (2 stagioni),Roma (1 stagione),Midtjylland (1 stagione),Atalanta (1 stagione),,Serie A (8 stagioni),Bundesliga (3 stagioni),Ligue 1 (2 stagioni),Süper Lig (2 stagioni),La Liga (2 stagioni),Superliga (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2007-2008,18,Midtjylland,dk DEN,1. Superliga,2°,17.4,,,,,,,,,,,,,,,,,
2008-2009,19,Palermo,it ITA,1. Serie A,8°,22.5,,,,,,,,,,,,,,,,,Partite
2009-2010,20,Palermo,it ITA,1. Serie A,5°,34.8,,,,,,,,,,,,,,,,,Partite
2010-2011,21,Wolfsburg,de GER,1. Bundesliga,15°,31.4,,,,,,,,,,,,,,,,,Partite
2011-2012,22,Roma,it ITA,1. Serie A,7°,18.6,,,,,,,,,,,,,,,,,Partite
2011-2012,22,Wolfsburg,de GER,1. Bundesliga,8°,3.0,,,,,,,,,,,,,,,,,Partite
2012-2013,23,Wolfsburg,de GER,1. Bundesliga,11°,18.7,,,,,,,,,,,,,,,,,Partite
2013-2014,24,Lille,fr FRA,1. Ligue 1,3°,33.7,,,,,,,,,,,,,,,,,Partite
2014-2015,25,Lille,fr FRA,1. Ligue 1,8°,30.1,,,,,,,,,,,,,,,,,Partite
2015-2016,26,Fenerbahçe,tr TUR,1. Süper Lig,2°,27.7,,,,,,,,,,,,,,,,,Partite
2016-2017,27,Fenerbahçe,tr TUR,1. Süper Lig,3°,26.2,,27,,,,,,,,,,,40,,,,Partite
2017-2018,28,Sevilla,es ESP,1. La Liga,7°,17.5,35,24,25,8,2,13,22,"59,1",9,16,10,6,32,67,109,0,Partite
2018-2019,29,Sevilla,es ESP,1. La Liga,6°,22.3,29,19,25,3,1,9,16,"56,3",7,41,34,7,27,56,136,0,Partite
2019-2020,30,Atalanta,it ITA,1. Serie A,3°,3.2,9,6,1,8,0,3,4,"75,0",1,5,4,1,7,16,10,1,Partite
2019-2020,30,Milan,it ITA,1. Serie A,6°,13.8,22,13,17,5,0,10,18,"55,6",8,20,16,4,15,37,52,0,Partite
2020-2021,31,Milan,it ITA,1. Serie A,2°,26.6,45,26,23,20,2,18,30,"60,0",12,42,26,16,42,87,125,0,Partite
2021-2022,32,Milan,it ITA,1. Serie A,1°,8.9,20,12,9,8,3,6,12,"50,0",6,17,13,4,9,29,39,0,Partite
2022-2023,33,Milan,it ITA,1. Serie A,4°,11.2,15,8,9,6,0,7,11,"63,6",4,14,11,3,9,24,35,1,Partite
2023-2024,34,Milan,it ITA,1. Serie A,3°,12.0,21,13,9,10,2,14,21,"66,7",7,22,16,6,14,35,46,0,Partite
17 stagioni,9 club,,6 campionati,,379.6,196,148,118,68,10,80,134,"59,7",54,177,130,47,195,351,552,2,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Milan (5 stagioni),,1 campionato,,72.4,123,72,67,49,7,55,92,"59,8",37,115,82,33,89,212,297,1,
Wolfsburg (3 stagioni),,1 campionato,,53.1,,,,,,,,,,,,,,0,,,
Lille (2 stagioni),,1 campionato,,63.8,,,,,,,,,,,,,,0,,,
Palermo (2 stagioni),,1 campionato,,57.3,,,,,,,,,,,,,,0,,,
Fenerbahçe (2 stagioni),,1 campionato,,53.9,,27,,,,,,,,,,,40,0,,,
Sevilla (2 stagioni),,1 campionato,,39.8,64,43,50,11,3,22,38,"57,9",16,57,44,13,59,123,245,0,
Roma (1 stagione),,1 campionato,,18.6,,,,,,,,,,,,,,0,,,
Midtjylland (1 stagione),,1 campionato,,17.4,,,,,,,,,,,,,,0,,,
Atalanta (1 stagione),,1 campionato,,3.2,9,6,1,8,0,3,4,"75,0",1,5,4,1,7,16,10,1,
,,,,,,,,,,,,,,,,,,,,,
Serie A (8 stagioni),,,,151.6,132,78,68,57,7,58,96,"60,4",38,120,86,34,96,228,307,2,
Bundesliga (3 stagioni),,,,53.1,,,,,,,,,,,,,,0,,,
Ligue 1 (2 stagioni),,,,63.8,,,,,,,,,,,,,,0,,,
Süper Lig (2 stagioni),,,,53.9,,27,,,,,,,,,,,40,0,,,
La Liga (2 stagioni),,,,39.8,64,43,50,11,3,22,38,"57,9",16,57,44,13,59,123,245,0,
Superliga (1 stagione),,,,17.4,,,,,,,,,,,,,,0,,,
