Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
S. Kjaer,2022-2023,Milan,it ITA,1. Serie A,15,8,9,6,0,7,11,"63,6",4,14,11,3,9,24,35,1.0,Partite,5,"0,45",4,1,0,0,0,0,"0,00",0,0,0,0,0,0.0,591,683,"86,5",12451,4463,175,193,"90,7",313,331,"94,6",99,152,"65,1",0,0.0,0.2,0.0,0,47,1,0,45.0,667,16,15,0,6,2,1,0,0,0,0,0
S. Kjaer,2023-2024,Milan,it ITA,1. Serie A,21,13,9,10,2,14,21,"66,7",7,22,16,6,14,35,46,0.0,Partite,8,"0,67",7,0,0,1,0,1,"0,08",1,0,0,0,0,0.0,667,760,"87,8",12724,4627,225,241,"93,4",373,397,"94,0",62,106,"58,5",1,0.6,0.5,+0.4,3,38,1,0,49.0,734,26,20,0,4,1,2,0,0,0,0,0
