,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,10 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,PSV Eindhoven (3 stagioni),Inter (3 stagioni),Sparta R'dam (3 stagioni),Heerenveen (1 stagione),,Eredivisie (5 stagioni),Serie A (3 stagioni),Eerste Divisie (2 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2014-2015,18,Sparta R'dam,nl NED,2. Eerste Divisie,8°,1.2,,,,,,,,,,,,,,,,,Partite
2015-2016,19,Sparta R'dam,nl NED,2. Eerste Divisie,1°,29.5,,,,,,,,,,,,,,,,,Partite
2016-2017,20,Sparta R'dam,nl NED,1. Eredivisie,15°,29.4,,0,,,,,,,,,,,0,,,,Partite
2017-2018,21,Heerenveen,nl NED,1. Eredivisie,8°,32.7,,0,,,,,,,,,,,0,,,,Partite
2018-2019,22,PSV Eindhoven,nl NED,1. Eredivisie,2°,33.1,71,40,35,28,8,27,52,"51,9",25,31,8,23,43,114,81,0,Partite
2019-2020,23,PSV Eindhoven,nl NED,1. Eredivisie,4°,24.9,46,29,27,14,5,28,44,"63,6",16,34,10,24,27,73,60,1,Partite
2020-2021,24,PSV Eindhoven,nl NED,1. Eredivisie,2°,27.4,46,27,22,19,5,24,47,"51,1",23,44,8,36,49,95,62,0,Partite
2021-2022,25,Inter,it ITA,1. Serie A,2°,22.5,32,12,9,14,9,16,32,"50,0",16,15,6,9,9,41,26,0,Partite
2022-2023,26,Inter,it ITA,1. Serie A,3°,24.6,35,18,17,13,5,22,34,"64,7",12,33,9,24,12,47,26,0,Partite
2023-2024,27,Inter,it ITA,1. Serie A,1°,14.4,19,12,7,10,2,7,18,"38,9",11,15,6,9,9,28,27,0,Partite
10 stagioni,4 club,,3 campionati,,239.7,249,138,117,98,34,124,227,"54,6",103,172,47,125,149,398,282,1,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
PSV Eindhoven (3 stagioni),,1 campionato,,85.5,163,96,84,61,18,79,143,"55,2",64,109,26,83,119,282,203,1,
Inter (3 stagioni),,1 campionato,,61.5,86,42,33,37,16,45,84,"53,6",39,63,21,42,30,116,79,0,
Sparta R'dam (3 stagioni),,2 campionati,,60.1,,0,,,,,,,,,,,0,0,,,
Heerenveen (1 stagione),,1 campionato,,32.7,,0,,,,,,,,,,,0,0,,,
,,,,,,,,,,,,,,,,,,,,,
Eredivisie (5 stagioni),,,,147.5,163,96,84,61,18,79,143,"55,2",64,109,26,83,119,282,203,1,
Serie A (3 stagioni),,,,61.5,86,42,33,37,16,45,84,"53,6",39,63,21,42,30,116,79,0,
Eerste Divisie (2 stagioni),,,,30.7,,,,,,,,,,,,,,0,,,
