Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
D. Dumfries,2022-2023,Inter,it ITA,1. Serie A,35,18,17,13,5,22,34,"64,7",12,33,9,24,12,47,26,0.0,Partite,71,"2,88",48,4,1,8,1,11,"0,45",6,0,0,2,3,0.0,745,1004,"74,2",12394,3688,358,416,"86,1",313,409,"76,5",56,111,"50,5",4,4.9,3.9,-0.9,32,32,32,18,59.0,833,168,6,1,2,82,162,0,0,0,0,3
D. Dumfries,2023-2024,Inter,it ITA,1. Serie A,19,12,7,10,2,7,18,"38,9",11,15,6,9,9,28,27,0.0,Partite,39,"2,72",31,2,3,2,0,6,"0,42",4,0,1,0,1,0.0,450,604,"74,5",7173,2141,214,263,"81,4",185,240,"77,1",30,54,"55,6",3,3.5,2.7,-0.5,23,26,23,9,43.0,501,100,3,0,2,34,97,0,0,0,0,3
