Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
Y. Bisseck,2022-2023,AGF,dk DEN,1. Superliga,,26,,,,,,,,,,,32,,,,Partite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,14,,,,,,
Y. Bisseck,2023-2024,Inter,it ITA,1. Serie A,7,3,4,2,1,4,6,"66,7",2,2,1,1,0,7,11,0.0,Partite,8,"1,50",4,0,0,3,0,0,"0,00",0,0,0,0,0,0.0,358,386,"92,7",6166,1913,147,154,"95,5",179,191,"93,7",27,30,"90,0",0,0.5,0.4,-0.5,1,19,3,0,24.0,370,16,11,1,2,3,5,0,0,0,0,0
