Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
M. Bani,2022-2023,Genoa,it ITA,2. Serie B,34,22,20,10,4,17,25,"68,0",8,29,16,13,45,79,100,1.0,Partite,27,"0,95",20,1,0,1,0,1,"0,04",0,0,0,1,0,0.0,1501,1820,"82,5",31245,11228,426,486,"87,7",848,938,"90,4",216,352,"61,4",2,1.4,1.0,+0.6,9,118,14,4,132.0,1696,117,77,3,16,16,27,0,0,0,0,7
M. Bani,2023-2024,Genoa,it ITA,1. Serie A,19,9,15,4,0,9,18,"50,0",9,39,25,14,16,35,94,1.0,Partite,5,"0,25",5,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,754,898,"84,0",14739,5503,252,279,"90,3",413,446,"92,6",80,147,"54,4",0,0.1,0.1,-0.1,2,32,1,0,27.0,821,72,42,0,1,1,5,0,0,0,0,5
