Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
D. Rugani,2022-2023,Juventus,it ITA,1. Serie A,7,0,6,1,0,4,4,"100,0",0,7,5,2,7,14,32,0.0,Partite,1,"0,16",1,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,231,262,"88,2",4696,1347,64,70,"91,4",150,159,"94,3",17,33,"51,5",0,0.0,0.0,0.0,0,7,0,0,5.0,255,7,4,0,3,0,0,0,0,0,0,0
D. Rugani,2023-2024,Juventus,it ITA,1. Serie A,6,4,4,2,0,1,2,"50,0",1,9,3,6,7,13,31,0.0,Partite,9,"0,96",7,0,0,0,0,2,"0,21",1,0,0,1,0,0.0,440,496,"88,7",8572,2832,123,135,"91,1",282,299,"94,3",35,55,"63,6",0,0.0,0.1,0.0,1,48,1,0,36.0,483,12,5,0,4,0,1,0,0,0,0,1
