Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
N. Murru,2022-2023,Sampdoria,it ITA,1. Serie A,24,14,15,8,1,7,13,"53,8",6,17,7,10,10,34,21,0.0,Partite,5,"0,57",3,2,0,0,0,1,"0,11",0,1,0,0,0,0.0,254,331,"76,7",4454,2064,114,126,"90,5",112,137,"81,8",23,53,"43,4",0,0.1,0.3,-0.1,2,21,4,3,27.0,296,34,4,0,0,9,30,0,0,0,0,1
N. Murru,2023-2024,Sampdoria,it ITA,2. Serie B,22,9,13,6,3,12,16,"75,0",4,18,7,11,23,45,46,0.0,Partite,10,"0,66",8,1,0,0,1,0,"0,00",0,0,0,0,0,0.0,706,841,"83,9",13942,4969,238,257,"92,6",388,429,"90,4",79,137,"57,7",0,0.6,0.6,-0.6,5,37,6,5,38.0,767,71,19,0,4,9,49,0,0,0,0,3
