Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
S. Umtiti,2022-2023,Lecce,it ITA,1. Serie A,52,34,25,25,2,18,26,"69,2",8,26,14,12,26,78,79,0.0,Partite,9,"0,38",7,1,0,0,1,0,"0,00",0,0,0,0,0,0.0,724,868,"83,4",14243,4927,243,281,"86,5",371,396,"93,7",97,159,"61,0",0,0.1,0.2,-0.1,3,47,5,1,56.0,807,57,53,0,8,2,4,0,0,0,0,4
S. Umtiti,2023-2024,Lille,fr FRA,1. Ligue 1,1,1,0,1,0,1,4,"25,0",3,0,0,0,2,3,4,0.0,Partite,0,"0,00",0,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,156,165,"94,5",2948,750,49,52,"94,2",89,92,"96,7",14,17,"82,4",0,0.0,0.0,0.0,0,5,0,0,8.0,157,8,6,0,1,0,1,0,0,0,0,0
