Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
F. Ebosele,2022-2023,Udinese,it ITA,1. Serie A,15,10,8,7,0,4,10,"40,0",6,5,0,5,2,17,5,0.0,Partite,11,"2,41",8,0,2,0,1,2,"0,44",2,0,0,0,0,0.0,101,151,"66,9",1691,748,52,64,"81,3",39,56,"69,6",9,17,"52,9",1,0.9,0.5,+0.1,5,9,9,5,17.0,137,14,1,1,0,16,13,0,0,0,0,0
F. Ebosele,2023-2024,Udinese,it ITA,1. Serie A,32,20,22,9,1,20,34,"58,8",14,29,1,28,7,39,27,0.0,Partite,52,"2,95",29,1,9,11,0,4,"0,23",0,0,1,0,3,0.0,250,375,"66,7",4167,1480,125,162,"77,2",87,131,"66,4",26,47,"55,3",0,1.8,1.5,-1.8,15,19,10,5,31.0,321,53,2,1,4,40,51,0,0,0,0,1
