Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
P. Mazzocchi,2022-2023,Salernitana,it ITA,1. Serie A,32,18,21,5,6,17,37,"45,9",20,10,2,8,10,42,37,2.0,Partite,63,"2,90",43,12,5,2,1,9,"0,41",5,1,2,0,1,0.0,702,949,"74,0",11136,3985,379,417,"90,9",245,339,"72,3",56,122,"45,9",3,2.6,2.0,+0.4,30,37,21,12,60.0,726,219,13,2,6,90,185,21,2,17,0,4
P. Mazzocchi,2023-2024,Salernitana,it ITA,1. Serie A,25,19,14,10,1,16,29,"55,2",13,14,6,8,5,30,31,0.0,Partite,30,"2,12",26,1,0,1,0,2,"0,14",2,0,0,0,0,0.0,460,635,"72,4",6631,3051,276,317,"87,1",149,210,"71,0",20,68,"29,4",1,1.3,1.0,-0.3,14,30,16,10,36.0,502,131,11,1,4,42,119,1,0,1,0,2
