,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,9 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Inter (6 stagioni),Sampdoria (2 stagioni),Paris S-G (1 stagione),,Serie A (8 stagioni),Ligue 1 (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2015-2016,20,Sampdoria,it ITA,1. Serie A,15°,1.2,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2016-2017,21,Sampdoria,it ITA,1. Serie A,10°,33.3,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2017-2018,22,Inter,it ITA,1. Serie A,4°,38.0,2172,2387,"91,0",37320,14999,977,1034,"94,5",1004,1068,"94,0",158,234,"67,5",0,0.3,1.2,-0.3,8,95,3,0,144,Partite
2018-2019,23,Inter,it ITA,1. Serie A,4°,35.0,2228,2412,"92,4",39313,14598,961,1000,"96,1",1036,1103,"93,9",188,243,"77,4",1,0.4,0.4,+0.6,8,104,4,1,143,Partite
2019-2020,24,Inter,it ITA,1. Serie A,2°,29.2,1862,2023,"92,0",33156,12259,770,812,"94,8",885,932,"95,0",165,217,"76,0",0,0.5,0.8,-0.5,8,127,16,0,152,Partite
2020-2021,25,Inter,it ITA,1. Serie A,1°,30.9,2009,2182,"92,1",35415,10388,844,881,"95,8",983,1039,"94,6",158,214,"73,8",0,0.5,0.7,-0.5,9,133,10,0,143,Partite
2021-2022,26,Inter,it ITA,1. Serie A,2°,35.0,1982,2134,"92,9",36137,10294,791,843,"93,8",967,1009,"95,8",199,238,"83,6",0,0.5,1.2,-0.5,9,105,11,2,100,Partite
2022-2023,27,Inter,it ITA,1. Serie A,3°,19.7,1275,1397,"91,3",23769,7731,445,479,"92,9",707,739,"95,7",103,144,"71,5",0,0.3,0.4,-0.3,6,79,4,1,81,Partite
2023-2024,28,Paris S-G,fr FRA,1. Ligue 1,1°,13.4,1267,1330,"95,3",23829,7497,407,429,"94,9",748,770,"97,1",97,111,"87,4",0,0.1,0.2,-0.1,1,56,0,0,43,Partite
9 stagioni,3 club,,2 campionati,,235.6,12795,13865,"92,3",228939,77766,5195,5478,"94,8",6330,6660,"95,0",1068,1401,"76,2",1,2.6,4.9,-1.6,49,699,48,4,806,
,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
Inter (6 stagioni),,1 campionato,,187.7,11528,12535,"92,0",205110,70269,4788,5049,"94,8",5582,5890,"94,8",971,1290,"75,3",1,2.5,4.7,-1.5,48,643,48,4,763,
Sampdoria (2 stagioni),,1 campionato,,34.5,,,,,,,,,,,,,,,0,,,,,,,,,
Paris S-G (1 stagione),,1 campionato,,13.4,1267,1330,"95,3",23829,7497,407,429,"94,9",748,770,"97,1",97,111,"87,4",0,0.1,0.2,-0.1,1,56,0,0,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A (8 stagioni),,,,222.2,11528,12535,"92,0",205110,70269,4788,5049,"94,8",5582,5890,"94,8",971,1290,"75,3",1,2.5,4.7,-1.5,48,643,48,4,763,
Ligue 1 (1 stagione),,,,13.4,1267,1330,"95,3",23829,7497,407,429,"94,9",748,770,"97,1",97,111,"87,4",0,0.1,0.2,-0.1,1,56,0,0,43,
