Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
M. Skriniar,2022-2023,Inter,it ITA,1. Serie A,29,18,14,11,4,18,32,"56,3",14,18,13,5,13,42,46,3.0,Partite,11,"0,56",11,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,1275,1397,"91,3",23769,7731,445,479,"92,9",707,739,"95,7",103,144,"71,5",0,0.3,0.4,-0.3,6,79,4,1,81.0,1328,67,43,1,13,5,22,0,0,0,0,2
M. Skriniar,2023-2024,Paris S-G,fr FRA,1. Ligue 1,20,15,14,6,0,13,19,"68,4",6,16,9,7,11,31,33,0.0,Partite,5,"0,37",4,0,0,0,0,1,"0,07",1,0,0,0,0,0.0,1267,1330,"95,3",23829,7497,407,429,"94,9",748,770,"97,1",97,111,"87,4",0,0.1,0.2,-0.1,1,56,0,0,43.0,1293,35,24,0,3,0,4,0,0,0,0,2
