Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
A. Marusic,2022-2023,Lazio,it ITA,1. Serie A,41,30,23,14,4,25,39,"64,1",14,20,6,14,38,79,63,1.0,Partite,35,"1,14",28,3,0,0,3,3,"0,10",2,0,0,1,0,0.0,1564,1829,"85,5",23902,9688,866,939,"92,2",546,644,"84,8",104,164,"63,4",2,1.1,1.2,+0.9,9,107,7,4,116.0,1573,253,28,0,8,17,225,0,0,0,0,3
A. Marusic,2023-2024,Lazio,it ITA,1. Serie A,32,21,17,14,1,20,37,"54,1",17,22,7,15,24,56,51,2.0,Partite,20,"0,80",17,1,1,1,0,1,"0,04",1,0,0,0,0,0.0,1173,1412,"83,1",17996,7474,646,708,"91,2",431,522,"82,6",63,121,"52,1",0,0.6,0.6,-0.6,5,93,13,7,84.0,1183,228,15,0,2,28,213,0,0,0,0,1
