,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,11 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Lazio (7 stagioni),Kortrijk (2 stagioni),Oostende (1 stagione),Voždovac (1 stagione),,Serie A (7 stagioni),Pro League (3 stagioni),SuperLiga (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2013-2014,20,Voždovac,rs SRB,1. SuperLiga,7°,23.5,,,,,,,,,,,,,,,2,,,,,,,,,
2014-2015,21,Kortrijk,be BEL,1. Pro League,6°,26.5,,,,,,,,,,,,,,,3,,,,,,,,,Partite
2015-2016,22,Kortrijk,be BEL,1. Pro League,7°,31.5,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2016-2017,23,Oostende,be BEL,1. First Division A,4°,33.3,,,,,,,,,,,,,,,4,,,,,,,,,Partite
2017-2018,24,Lazio,it ITA,1. Serie A,5°,28.0,926,1206,"76,8",13219,4097,546,637,"85,7",319,410,"77,8",28,68,"41,2",4,3.3,3.1,+0.7,36,35,30,13,67,Partite
2018-2019,25,Lazio,it ITA,1. Serie A,8°,23.5,798,988,"80,8",12008,3759,453,499,"90,8",259,340,"76,2",49,72,"68,1",1,1.3,1.7,-0.3,22,37,26,10,59,Partite
2019-2020,26,Lazio,it ITA,1. Serie A,4°,10.5,327,389,"84,1",4938,1159,186,210,"88,6",103,118,"87,3",22,28,"78,6",1,0.6,0.6,+0.4,7,3,5,3,9,Partite
2020-2021,27,Lazio,it ITA,1. Serie A,6°,33.0,1312,1578,"83,1",21586,6374,631,699,"90,3",531,606,"87,6",106,182,"58,2",3,2.2,2.2,+0.8,29,70,22,14,92,Partite
2021-2022,28,Lazio,it ITA,1. Serie A,5°,30.2,1650,1887,"87,4",23922,8268,937,1003,"93,4",555,646,"85,9",78,124,"62,9",0,0.5,0.5,-0.5,8,116,10,3,111,Partite
2022-2023,29,Lazio,it ITA,1. Serie A,2°,30.7,1564,1829,"85,5",23902,9688,866,939,"92,2",546,644,"84,8",104,164,"63,4",2,1.1,1.2,+0.9,9,107,7,4,116,Partite
2023-2024,30,Lazio,it ITA,1. Serie A,8°,24.9,1173,1412,"83,1",17996,7474,646,708,"91,2",431,522,"82,6",63,121,"52,1",0,0.6,0.6,-0.6,5,93,13,7,84,Partite
11 stagioni,4 club,,3 campionati,,295.6,7750,9289,"83,4",117571,40819,4265,4695,"90,8",2744,3286,"83,5",450,759,"59,3",20,9.5,9.9,+10.5,116,461,113,54,538,
,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
Lazio (7 stagioni),,1 campionato,,180.8,7750,9289,"83,4",117571,40819,4265,4695,"90,8",2744,3286,"83,5",450,759,"59,3",11,9.5,9.9,+1.5,116,461,113,54,538,
Kortrijk (2 stagioni),,1 campionato,,58.0,,,,,,,,,,,,,,,3,,,,,,,,,
Oostende (1 stagione),,1 campionato,,33.3,,,,,,,,,,,,,,,4,,,,,,,,,
Voždovac (1 stagione),,1 campionato,,23.5,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A (7 stagioni),,,,180.8,7750,9289,"83,4",117571,40819,4265,4695,"90,8",2744,3286,"83,5",450,759,"59,3",11,9.5,9.9,+1.5,116,461,113,54,538,
Pro League (3 stagioni),,,,91.3,,,,,,,,,,,,,,,7,,,,,,,,,
SuperLiga (1 stagione),,,,23.5,,,,,,,,,,,,,,,2,,,,,,,,,
