Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
V. Gendrey,2022-2023,Lecce,it ITA,1. Serie A,88,57,54,25,9,40,71,"56,3",31,45,4,41,37,125,89,0.0,Partite,49,"1,42",37,5,1,4,2,4,"0,12",2,0,0,0,2,0.0,1031,1448,"71,2",16693,8217,539,637,"84,6",399,551,"72,4",70,188,"37,2",2,2.9,1.8,-0.9,27,72,21,13,112.0,1076,367,15,1,8,74,352,0,0,0,0,5
V. Gendrey,2023-2024,Lecce,it ITA,1. Serie A,38,21,24,11,3,22,32,"68,8",10,22,4,18,29,67,65,0.0,Partite,45,"1,91",36,5,3,0,0,3,"0,13",2,0,1,0,0,0.0,776,1013,"76,6",13149,6242,400,449,"89,1",308,389,"79,2",63,140,"45,0",3,1.2,1.2,+1.8,19,80,13,5,89.0,752,258,26,3,2,43,232,0,0,0,0,3
