Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
A. Ferrari,2022-2023,Cremonese,it ITA,1. Serie A,40,23,32,7,1,28,42,"66,7",14,19,4,15,25,65,45,1.0,Partite,6,"0,54",4,0,1,1,0,0,"0,00",0,0,0,0,0,0.0,339,458,"74,0",6421,2306,129,161,"80,1",169,203,"83,3",38,78,"48,7",0,0.1,0.2,-0.1,3,27,5,1,27.0,415,43,18,0,4,6,25,0,0,0,0,0
A. Ferrari,2023-2024,Sampdoria,it ITA,2. Serie B,1,1,1,0,0,1,4,"25,0",3,6,5,1,8,9,9,0.0,Partite,1,"0,37",1,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,162,176,"92,0",3072,1261,57,61,"93,4",92,97,"94,8",12,16,"75,0",0,0.0,0.0,0.0,1,4,1,0,4.0,167,9,8,0,0,0,0,0,0,0,0,0
