Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
Paulo Azzi,2022-2023,Modena,it ITA,2. Serie B,20,13,10,9,1,12,21,"57,1",9,11,2,9,5,25,20,0.0,Partite,33,"3,01",25,2,5,1,0,2,"0,18",1,1,0,0,0,0.0,422,586,"72,0",6856,3067,232,268,"86,6",148,208,"71,2",37,75,"49,3",1,1.0,2.3,0.0,13,47,13,2,64.0,464,117,13,1,0,31,103,1,0,0,0,5
Paulo Azzi,2023-2024,Cagliari,it ITA,1. Serie A,18,11,9,6,3,8,17,"47,1",9,10,1,9,14,32,21,0.0,Partite,18,"1,94",15,0,1,0,1,0,"0,00",0,0,0,0,0,0.0,292,441,"66,2",4531,1808,161,198,"81,3",109,161,"67,7",15,54,"27,8",0,0.4,0.4,-0.4,8,19,10,6,31.0,359,80,6,0,1,44,74,0,0,0,0,2
