Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
O. Aina,2022-2023,Torino,it ITA,1. Serie A,17,13,5,8,4,9,15,"60,0",6,12,2,10,11,28,26,0.0,Partite,27,"2,77",21,2,3,1,0,3,"0,31",2,0,1,0,0,0.0,402,544,"73,9",6725,2554,210,232,"90,5",130,173,"75,1",48,93,"51,6",1,2.1,1.9,-1.1,12,35,14,9,43.0,432,108,8,0,3,35,97,3,0,0,0,4
O. Aina,2023-2024,Nott'ham Forest,eng ENG,1. Premier League,26,15,21,4,1,17,23,"73,9",6,10,3,7,8,34,38,1.0,Partite,17,"1,55",12,2,1,1,1,1,"0,09",1,0,0,0,0,0.0,290,392,"74,0",4606,1841,154,173,"89,0",112,143,"78,3",18,50,"36,0",1,0.5,0.4,+0.5,5,22,3,1,30.0,324,67,6,1,0,11,61,0,0,0,0,1
