,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2022-2023,2023-2024,8 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Hoffenheim (7 stagioni),Bologna (2 stagioni),,Bundesliga (7 stagioni),Serie A (2 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2017-2018,20,Hoffenheim,de GER,1. Bundesliga,3°,8.4,28,21,18,7,3,15,27,"55,6",12,15,4,11,24,52,30,0,Partite
2018-2019,21,Hoffenheim,de GER,1. Bundesliga,9°,15.6,45,32,28,15,2,17,28,"60,7",11,26,11,15,21,66,58,0,Partite
2019-2020,22,Hoffenheim,de GER,1. Bundesliga,6°,25.6,63,34,35,27,1,35,63,"55,6",28,57,25,32,40,103,101,1,Partite
2020-2021,23,Hoffenheim,de GER,1. Bundesliga,11°,23.5,52,24,29,17,6,27,47,"57,4",20,27,8,19,37,89,73,1,Partite
2021-2022,24,Hoffenheim,de GER,1. Bundesliga,9°,24.4,48,30,20,26,2,22,39,"56,4",17,43,18,25,28,76,71,2,Partite
2022-2023,25,Hoffenheim,de GER,1. Bundesliga,12°,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partite
2022-2023,25,Bologna,it ITA,1. Serie A,9°,28.1,81,43,41,29,11,44,75,"58,7",31,44,15,29,35,116,69,0,Partite
2023-2024,26,Bologna,it ITA,1. Serie A,4°,17.7,57,33,25,28,4,35,56,"62,5",21,18,7,11,13,70,47,0,Partite
8 stagioni,2 club,,2 campionati,,143.7,374,217,196,149,29,195,335,"58,2",140,230,88,142,198,572,449,4,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Hoffenheim (7 stagioni),,1 campionato,,97.8,236,141,130,92,14,116,204,"56,9",88,168,66,102,150,386,333,4,
Bologna (2 stagioni),,1 campionato,,45.9,138,76,66,57,15,79,131,"60,3",52,62,22,40,48,186,116,0,
,,,,,,,,,,,,,,,,,,,,,
Bundesliga (7 stagioni),,,,97.8,236,141,130,92,14,116,204,"56,9",88,168,66,102,150,386,333,4,
Serie A (2 stagioni),,,,45.9,138,76,66,57,15,79,131,"60,3",52,62,22,40,48,186,116,0,
