,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2017,2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,7 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Torino (4 stagioni),Juventus (2 stagioni),Atlético Mineiro (2 stagioni),,Serie A (6 stagioni),Série A (2 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2017,19,Atlético Mineiro,br BRA,1. Série A,9°,11.2,,12,,,,,,,,,,,31,,,,Partite
2018,20,Atlético Mineiro,br BRA,1. Série A,6°,9.5,,13,,,,,,,,,,,24,,,,Partite
2018-2019,21,Torino,it ITA,1. Serie A,7°,2.0,3,1,1,2,0,1,2,"50,0",1,4,1,3,8,11,9,0,Partite
2019-2020,22,Torino,it ITA,1. Serie A,16°,25.2,63,36,37,20,6,20,34,"58,8",14,48,22,26,74,137,118,1,Partite
2020-2021,23,Torino,it ITA,1. Serie A,17°,32.6,51,34,36,14,1,21,36,"58,3",15,54,21,33,70,121,142,1,Partite
2021-2022,24,Torino,it ITA,1. Serie A,10°,32.1,49,24,27,22,0,18,28,"64,3",10,54,23,31,105,154,137,0,Partite
2022-2023,25,Juventus,it ITA,1. Serie A,7°,29.3,29,20,23,5,1,19,26,"73,1",7,44,22,22,42,71,120,2,Partite
2023-2024,26,Juventus,it ITA,1. Serie A,2°,24.9,41,29,24,14,3,16,23,"69,6",7,28,17,11,30,71,100,0,Partite
7 stagioni,3 club,,2 campionati,,166.9,236,169,148,77,11,95,149,"63,8",54,232,106,126,384,565,626,4,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Torino (4 stagioni),,1 campionato,,92.0,166,95,101,58,7,60,100,"60,0",40,160,67,93,257,423,406,2,
Juventus (2 stagioni),,1 campionato,,54.2,70,49,47,19,4,35,49,"71,4",14,72,39,33,72,142,220,2,
Atlético Mineiro (2 stagioni),,1 campionato,,20.7,,25,,,,,,,,,,,55,0,,,
,,,,,,,,,,,,,,,,,,,,,
Serie A (6 stagioni),,,,146.2,236,144,148,77,11,95,149,"63,8",54,232,106,126,329,565,626,4,
Série A (2 stagioni),,,,20.7,,25,,,,,,,,,,,55,0,,,
