Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
Aaron Martin,2022-2023,Mainz 05,de GER,1. Bundesliga,42,27,25,11,6,21,40,"52,5",19,22,1,21,15,57,31,0.0,Partite,59,"2,87",39,18,1,0,0,5,"0,24",4,1,0,0,0,0.0,761,1028,"74,0",12672,5222,385,424,"90,8",283,356,"79,5",73,187,"39,0",3,2.8,3.4,+0.2,27,68,29,16,86.0,730,293,39,0,4,145,195,59,42,16,0,5
Aaron Martin,2023-2024,Genoa,it ITA,1. Serie A,13,6,5,6,2,7,16,"43,8",9,7,1,6,5,18,7,0.0,Partite,19,"2,26",11,7,1,0,0,1,"0,12",1,0,0,0,0,0.0,231,349,"66,2",3997,1513,107,119,"89,9",89,122,"73,0",27,82,"32,9",0,1.1,1.2,-1.1,15,13,10,8,17.0,274,73,10,0,0,70,41,22,6,14,0,2
