Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
M. Demiral,2022-2023,Atalanta,it ITA,1. Serie A,41,29,30,11,0,26,36,"72,2",10,24,7,17,24,65,57,1.0,Partite,4,"0,23",4,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,560,653,"85,8",10454,2949,204,225,"90,7",293,330,"88,8",54,85,"63,5",0,0.5,0.5,-0.5,4,14,1,1,26.0,587,66,41,0,3,2,2,0,0,0,0,0
M. Demiral,2023-2024,Al-Ahli,sa KSA,1. Pro League,,8,,,,,,,,,,,7,,,,Partite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,
