Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
R. Calafiori,2022-2023,Basel,ch SUI,1. Super Lg,,24,,,,,,,,,,,36,,,,Partite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,34,,,,,,
R. Calafiori,2023-2024,Basel,ch SUI,1. Super Lg,28,5,18,7,3,10,18,"55,6",8,28,11,17,6,64,46,2.0,Partite,31,"1,70",25,0,1,0,2,4,"0,22",3,0,0,1,0,0.0,1115,1244,"89,6",19577,5913,465,498,"93,4",550,587,"93,7",83,113,"73,5",0,0.6,0.6,+1.4,10,74,4,1,64.0,1181,62,30,2,8,8,5,0,0,0,0,1
