Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
F. Terracciano,2022-2023,Hellas Verona,it ITA,1. Serie A,20,13,11,7,2,15,20,"75,0",5,7,4,3,10,30,14,0.0,Partite,14,"1,53",9,2,2,0,0,2,"0,22",2,0,0,0,0,0.0,235,343,"68,5",4308,1770,88,113,"77,9",115,148,"77,7",21,53,"39,6",1,1.2,1.5,-0.2,8,21,10,4,37.0,290,51,7,1,4,25,42,2,1,1,0,2
F. Terracciano,2023-2024,Hellas Verona,it ITA,1. Serie A,30,19,23,6,1,17,31,"54,8",14,24,6,18,20,50,17,0.0,Partite,36,"2,50",20,9,3,1,0,4,"0,28",2,1,0,1,0,0.0,507,713,"71,1",9215,4188,230,270,"85,2",217,294,"73,8",54,117,"46,2",1,1.0,1.3,0.0,18,49,14,10,51.0,559,153,19,1,10,59,121,13,2,10,0,1
