,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2012-2013,2012-2013,2013-2014,2013-2014,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2020-2021,2020-2021,2021-2022,2022-2023,2022-2023,2023-2024,12 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Real Sociedad (4 stagioni),Leeds United (3 stagioni),Real Madrid (3 stagioni),Real Madrid B (2 stagioni),Roma (2 stagioni),Rayo Vallecano (1 stagione),Málaga (1 stagione),Leeds United (1 stagione),,La Liga (9 stagioni),Premier League (3 stagioni),Segunda División (2 stagioni),Serie A (2 stagioni),PL2 — Div. 2 (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2012-2013,18,Real Madrid,es ESP,1. La Liga,2°,0.0,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2012-2013,18,Real Madrid B,es ESP,2. Segunda División,8°,0.5,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2013-2014,19,Real Madrid B,es ESP,2. Segunda División,20°,29.1,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2013-2014,19,Real Madrid,es ESP,1. La Liga,3°,0.2,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2015-2016,21,Rayo Vallecano,es ESP,1. La Liga,18°,31.9,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2016-2017,22,Málaga,es ESP,1. La Liga,11°,22.5,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2017-2018,23,Real Sociedad,es ESP,1. La Liga,12°,25.8,1360,1532,"88,8",27297,8582,459,498,"92,2",690,733,"94,1",194,268,"72,4",0,0.0,0.2,0.0,0,81,4,0,89,Partite
2018-2019,24,Real Sociedad,es ESP,1. La Liga,9°,19.5,935,1110,"84,2",20043,6276,240,267,"89,9",552,605,"91,2",141,215,"65,6",0,0.1,0.4,-0.1,2,51,3,1,58,Partite
2019-2020,25,Real Sociedad,es ESP,1. La Liga,6°,25.9,1427,1640,"87,0",28744,8224,398,439,"90,7",871,931,"93,6",152,235,"64,7",1,0.2,0.3,+0.8,5,76,1,0,90,Partite
2020-2021,26,Real Sociedad,es ESP,1. La Liga,5°,1.0,48,59,"81,4",941,274,18,19,"94,7",26,29,"89,7",4,9,"44,4",0,0.0,0.0,0.0,0,3,0,0,3,Partite
