,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2021-2022,2022-2023,2023-2024,3 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Juventus (2 stagioni),Frosinone (1 stagione),,Serie A (2 stagioni),Serie B (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2021-2022,23,Frosinone,it ITA,2. Serie B,9°,34.3,35,26,26,8,1,20,40,"50,0",20,43,28,15,61,96,128,0,Partite
2022-2023,24,Juventus,it ITA,1. Serie A,7°,16.1,15,11,9,4,2,9,15,"60,0",6,20,14,6,21,36,54,2,Partite
2023-2024,25,Juventus,it ITA,1. Serie A,2°,20.8,22,13,11,10,1,14,19,"73,7",5,16,10,6,13,35,68,1,Partite
3 stagioni,2 club,,2 campionati,,71.2,72,50,46,22,4,43,74,"58,1",31,79,52,27,95,167,250,3,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Juventus (2 stagioni),,1 campionato,,36.9,37,24,20,14,3,23,34,"67,6",11,36,24,12,34,71,122,3,
Frosinone (1 stagione),,1 campionato,,34.3,35,26,26,8,1,20,40,"50,0",20,43,28,15,61,96,128,0,
,,,,,,,,,,,,,,,,,,,,,
Serie A (2 stagioni),,,,36.9,37,24,20,14,3,23,34,"67,6",11,36,24,12,34,71,122,3,
Serie B (1 stagione),,,,34.3,35,26,26,8,1,20,40,"50,0",20,43,28,15,61,96,128,0,
