,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2021-2022,2022-2023,2023-2024,3 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Juventus (2 stagioni),Frosinone (1 stagione),,Serie A (2 stagioni),Serie B (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2021-2022,23,Frosinone,it ITA,2. Serie B,9°,34.3,1141,1477,"77,3",22095,9121,407,483,"84,3",589,705,"83,5",132,251,"52,6",2,1.5,0.6,+0.5,12,112,5,0,134,Partite
2022-2023,24,Juventus,it ITA,1. Serie A,7°,16.1,808,957,"84,4",16192,5297,287,307,"93,5",404,443,"91,2",111,181,"61,3",0,1.5,1.1,-1.5,6,47,3,0,56,Partite
2023-2024,25,Juventus,it ITA,1. Serie A,2°,20.8,819,962,"85,1",15349,4914,307,341,"90,0",422,458,"92,1",84,131,"64,1",0,0.9,1.0,-0.9,6,68,5,3,76,Partite
3 stagioni,2 club,,2 campionati,,71.2,2768,3396,"81,5",53636,19332,1001,1131,"88,5",1415,1606,"88,1",327,563,"58,1",2,3.9,2.7,-1.9,24,227,13,3,266,
,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
Juventus (2 stagioni),,1 campionato,,36.9,1627,1919,"84,8",31541,10211,594,648,"91,7",826,901,"91,7",195,312,"62,5",0,2.4,2.1,-2.4,12,115,8,3,132,
Frosinone (1 stagione),,1 campionato,,34.3,1141,1477,"77,3",22095,9121,407,483,"84,3",589,705,"83,5",132,251,"52,6",2,1.5,0.6,+0.5,12,112,5,0,134,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A (2 stagioni),,,,36.9,1627,1919,"84,8",31541,10211,594,648,"91,7",826,901,"91,7",195,312,"62,5",0,2.4,2.1,-2.4,12,115,8,3,132,
Serie B (1 stagione),,,,34.3,1141,1477,"77,3",22095,9121,407,483,"84,3",589,705,"83,5",132,251,"52,6",2,1.5,0.6,+0.5,12,112,5,0,134,
