Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
B. Pavard,2022-2023,Bayern Munich,de GER,1. Bundesliga,70,41,36,26,8,36,48,"75,0",12,35,16,19,44,114,83,0.0,Partite,45,"1,67",37,0,0,0,4,3,"0,11",2,0,0,0,0,1.0,2120,2400,"88,3",37520,14296,867,940,"92,2",1064,1162,"91,6",155,231,"67,1",1,2.4,3.9,-1.4,19,184,21,9,202.0,2242,152,34,2,16,45,117,0,0,0,0,6
B. Pavard,2023-2024,Inter,it ITA,1. Serie A,24,15,12,10,2,15,18,"83,3",3,16,10,6,19,43,24,1.0,Partite,19,"1,68",18,0,0,0,0,1,"0,09",1,0,0,0,0,0.0,681,759,"89,7",12074,4146,276,297,"92,9",323,347,"93,1",68,92,"73,9",1,0.7,1.1,+0.3,7,48,9,3,52.0,729,30,18,0,3,16,12,0,0,0,0,0
