,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2014-2015,,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2020-2021,2021-2022,2022-2023,2023-2024,9 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Torino (4 stagioni),Excel Mouscron (3 stagioni),Standard Liège (2 stagioni),Sint-Truiden (1 stagione),,First Division A (5 stagioni),Serie A (4 stagioni),Second Division (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2014-2015,19,Sint-Truiden,be BEL,2. Second Division,1°,1.8,,,,,,,,,,,,,,,,,Partite
,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,21,Excel Mouscron,be BEL,1. First Division A,15°,22.5,,0,,,,,,,,,,,0,,,,Partite
2017-2018,22,Excel Mouscron,be BEL,1. First Division A,13°,27.6,32,22,25,5,2,13,29,"44,8",16,26,7,19,48,80,76,1,Partite
2018-2019,23,Excel Mouscron,be BEL,1. First Division A,14°,24.5,60,46,35,19,6,24,42,"57,1",18,33,8,25,54,114,43,0,Partite
2019-2020,24,Standard Liège,be BEL,1. First Division A,5°,23.4,44,22,21,14,9,15,28,"53,6",13,23,3,20,37,81,38,0,Partite
2020-2021,25,Standard Liège,be BEL,1. First Division A,8°,3.0,1,1,1,0,0,0,3,"0,0",3,2,1,1,6,7,6,0,Partite
2020-2021,25,Torino,it ITA,1. Serie A,17°,15.1,24,14,18,5,1,12,22,"54,5",10,19,4,15,18,42,35,1,Partite
2021-2022,26,Torino,it ITA,1. Serie A,10°,22.0,38,23,23,11,4,20,36,"55,6",16,27,8,19,20,58,51,0,Partite
2022-2023,27,Torino,it ITA,1. Serie A,10°,19.1,22,12,15,6,1,12,24,"50,0",12,14,2,12,10,32,31,1,Partite
2023-2024,28,Torino,it ITA,1. Serie A,10°,8.8,5,4,2,2,1,4,9,"44,4",5,7,0,7,7,12,14,0,Partite
9 stagioni,4 club,,3 campionati,,167.7,226,144,140,62,24,100,193,"51,8",93,151,33,118,200,426,294,3,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Torino (4 stagioni),,1 campionato,,65.0,89,53,58,24,7,48,91,"52,7",43,67,14,53,55,144,131,2,
Excel Mouscron (3 stagioni),,1 campionato,,74.6,92,68,60,24,8,37,71,"52,1",34,59,15,44,102,194,119,1,
Standard Liège (2 stagioni),,1 campionato,,26.4,45,23,22,14,9,15,31,"48,4",16,25,4,21,43,88,44,0,
Sint-Truiden (1 stagione),,1 campionato,,1.8,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,
First Division A (5 stagioni),,,,101.0,137,91,82,38,17,52,102,"51,0",50,84,19,65,145,282,163,1,
Serie A (4 stagioni),,,,65.0,89,53,58,24,7,48,91,"52,7",43,67,14,53,55,144,131,2,
Second Division (1 stagione),,,,1.8,,,,,,,,,,,,,,0,,,
