,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,14 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Mainz 05 (4 stagioni),Monza (4 stagioni),Leverkusen (3 stagioni),Lecce (2 stagioni),Grosseto (1 stagione),Padova (1 stagione),,Bundesliga (6 stagioni),Serie B (4 stagioni),Serie A (4 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2010-2011,20,Lecce,it ITA,1. Serie A,17°,10.4,,,,,,,,,,,,,,,,,Partite
2011-2012,21,Padova,it ITA,2. Serie B,7°,27.1,,,,,,,,,,,,,,,,,
2012-2013,22,Grosseto,it ITA,2. Serie B,22°,25.3,,,,,,,,,,,,,,,,,
2013-2014,23,Leverkusen,de GER,1. Bundesliga,4°,19.6,,,,,,,,,,,,,,,,,Partite
2014-2015,24,Leverkusen,de GER,1. Bundesliga,4°,4.5,,,,,,,,,,,,,,,,,Partite
2015-2016,25,Leverkusen,de GER,1. Bundesliga,3°,10.3,,,,,,,,,,,,,,,,,Partite
2015-2016,25,Mainz 05,de GER,1. Bundesliga,6°,10.4,,,,,,,,,,,,,,,,,Partite
2016-2017,26,Mainz 05,de GER,1. Bundesliga,15°,31.1,,73,,,,,,,,,,,87,,,,Partite
2017-2018,27,Mainz 05,de GER,1. Bundesliga,14°,25.4,56,42,30,21,5,34,50,"68,0",16,38,8,30,35,91,66,1,Partite
2018-2019,28,Mainz 05,de GER,1. Bundesliga,12°,6.9,9,7,6,3,0,8,10,"80,0",2,5,3,2,16,25,24,0,Partite
2019-2020,29,Lecce,it ITA,1. Serie A,18°,19.6,32,21,22,8,2,15,28,"53,6",13,19,10,9,25,57,42,0,Partite
2020-2021,30,Monza,it ITA,2. Serie B,3°,24.4,37,28,21,10,6,19,29,"65,5",10,20,5,15,47,84,59,0,Partite
2021-2022,31,Monza,it ITA,2. Serie B,4°,25.0,45,27,27,16,2,20,42,"47,6",22,40,14,26,47,92,71,1,Partite
2022-2023,32,Monza,it ITA,1. Serie A,11°,4.7,4,1,1,1,2,3,6,"50,0",3,3,1,2,4,8,11,0,Partite
2023-2024,33,Monza,it ITA,1. Serie A,11°,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partite
14 stagioni,6 club,,3 campionati,,244.9,183,199,107,59,17,99,165,"60,0",66,125,41,84,261,357,273,2,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Mainz 05 (4 stagioni),,1 campionato,,73.8,65,122,36,24,5,42,60,"70,0",18,43,11,32,138,116,90,1,
Monza (4 stagioni),,2 campionati,,54.3,86,56,49,27,10,42,77,"54,5",35,63,20,43,98,184,141,1,
Leverkusen (3 stagioni),,1 campionato,,34.4,,,,,,,,,,,,,,0,,,
Lecce (2 stagioni),,1 campionato,,29.9,32,21,22,8,2,15,28,"53,6",13,19,10,9,25,57,42,0,
Grosseto (1 stagione),,1 campionato,,25.3,,,,,,,,,,,,,,0,,,
Padova (1 stagione),,1 campionato,,27.1,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,
Bundesliga (6 stagioni),,,,108.3,65,122,36,24,5,42,60,"70,0",18,43,11,32,138,116,90,1,
Serie B (4 stagioni),,,,101.8,82,55,48,26,8,39,71,"54,9",32,60,19,41,94,176,130,1,
Serie A (4 stagioni),,,,34.8,36,22,23,9,4,18,34,"52,9",16,22,11,11,29,65,53,0,
